Sample,Rep,Date,mAU,short_name_antho,Extract_ini_vol,Extract_final_vol,Skin_weight_aft,Berry_weight,Berry_numb
B1R3,3,8/8/2019,315.2,Peo3Gac,34,54.5,5.1,42.3,60
B1R4,1,8/8/2019,383.7,Peo3Gac,36,51.5,5.8,44.8,60
B1R4,2,8/8/2019,343.8,Peo3Gac,36,50,5.66,44.7,60
B1R4,3,8/8/2019,307.5,Peo3Gac,36,54,6.27,45,60
B2R1,1,8/8/2019,358.9,Peo3Gac,50,50,6.32,54.9,60
B2R1,2,8/8/2019,341.8,Peo3Gac,50,53,5.99,54.9,60
B2R1,3,8/8/2019,368.4,Peo3Gac,50,52,5.92,55.1,60
B2R2,1,8/8/2019,561.6,Peo3Gac,54,52.5,6.6,59.6,60
B2R2,2,8/8/2019,490.5,Peo3Gac,54,52,7.08,59.2,60
B2R2,3,8/8/2019,498.8,Peo3Gac,54,54,6.92,59.3,60
B2R3,1,8/8/2019,280.6,Peo3Gac,44,52,5.74,47,60
B2R3,2,8/8/2019,242,Peo3Gac,44,51,5.77,47,60
B2R3,3,8/8/2019,223,Peo3Gac,44,51.5,6.3,46.9,60
B3R1,1,8/8/2019,352.7,Peo3Gac,48,57,6.38,51.9,60
B3R1,2,8/8/2019,299.8,Peo3Gac,48,56,6.52,51.9,60
B3R1,3,8/8/2019,278.1,Peo3Gac,48,57,5.99,51.9,60
B3R2,1,8/8/2019,324.7,Peo3Gac,44,56,6.03,49.4,60
B3R2,2,8/8/2019,324.7,Peo3Gac,44,52.5,5.42,49.4,60
B3R2,3,8/8/2019,312.3,Peo3Gac,45,54,6.38,49.7,60
B3R3,1,8/8/2019,373.2,Peo3Gac,46,52.5,6.39,51.1,60
B3R3,2,8/8/2019,425.3,Peo3Gac,46,53.5,6.05,51.4,60
B3R3,3,8/8/2019,490.9,Peo3Gac,46,54,6.25,51.3,60
B1R2,1,8/15/2019,591.3,Peo3Gac,62,53,8.27,67.75,60
B1R2,2,8/15/2019,741.4,Peo3Gac,62,51,8.22,67.69,60
B1R2,3,8/15/2019,525.1,Peo3Gac,62,53.5,7.73,67.53,60
B1R3,1,8/15/2019,683.3,Peo3Gac,46,51.5,5.89,50.8,60
B1R3,2,8/15/2019,673.2,Peo3Gac,46,50,5.83,50.69,60
B1R3,3,8/15/2019,615.6,Peo3Gac,46,50.91,5.53,50.91,60
B1R4,1,8/15/2019,601.9,Peo3Gac,44,53,6.44,49.34,60
B1R4,2,8/15/2019,504.9,Peo3Gac,45,53,5.64,49.45,60
B1R4,3,8/15/2019,554.5,Peo3Gac,44,51,4.67,49.23,60
B2R1,1,8/15/2019,718.6,Peo3Gac,55,52,6.17,59.84,60
B2R1,2,8/15/2019,575.5,Peo3Gac,55,54,6.91,59.99,60
B2R1,3,8/15/2019,683.9,Peo3Gac,55,51,6.58,59.87,60
B2R2,1,8/15/2019,843.3,Peo3Gac,59,49.5,6.98,65.26,60
B2R2,2,8/15/2019,753.8,Peo3Gac,59,53,7.93,65.03,60
B2R2,3,8/15/2019,862.6,Peo3Gac,59,51,7.75,65.07,60
B2R3,1,8/15/2019,508.6,Peo3Gac,48,49,6.39,52.96,60
B2R3,2,8/15/2019,428.1,Peo3Gac,48,52,6,53.1,60
B2R3,3,8/15/2019,477.6,Peo3Gac,48,51,6.23,53.24,60
B3R1,1,8/15/2019,579.6,Peo3Gac,54,51.5,6.38,58.98,60
B3R1,2,8/15/2019,570.1,Peo3Gac,54,51,8.56,59.2,60
B3R1,3,8/15/2019,545.7,Peo3Gac,54,51.5,6.22,59.22,60
B3R2,1,8/15/2019,625.7,Peo3Gac,50,50.5,5.15,54.25,60
B3R2,2,8/15/2019,399.7,Peo3Gac,50,55,6.95,54.51,60
B3R2,3,8/15/2019,481.4,Peo3Gac,50,50.5,5.41,54.1,60
B3R3,1,8/15/2019,595.8,Peo3Gac,48,52,7.31,52.78,60
B3R3,2,8/15/2019,597,Peo3Gac,48,50,6.61,52.95,60
B3R3,3,8/15/2019,570.2,Peo3Gac,48,50,6.21,52.85,60
B1R2,1,8/20/2019,600.7,Peo3Gac,64,51,8.07,69.82,60
B1R2,2,8/20/2019,719.4,Peo3Gac,64,51.5,8.92,69.55,60
B1R2,3,8/20/2019,592.7,Peo3Gac,64,51.5,7.41,69.71,60
B1R3,1,8/20/2019,436.7,Peo3Gac,45,50.5,5.78,49.24,60
B1R3,2,8/20/2019,417.8,Peo3Gac,45,52.5,5.58,49.26,60
B1R3,3,8/20/2019,430.5,Peo3Gac,45,53,6.35,49.23,60
B1R4,1,8/20/2019,364.7,Peo3Gac,44,52.5,7.02,48.1,60
B1R4,2,8/20/2019,304.5,Peo3Gac,44,58,5.85,47.95,60
B1R4,3,8/20/2019,346.5,Peo3Gac,44,50.5,6.55,47.79,60
B2R1,1,8/20/2019,731.4,Peo3Gac,59,52,7.33,64.78,60
B2R1,2,8/20/2019,670.1,Peo3Gac,59,55.5,9.18,65.09,60
B2R1,3,8/20/2019,760.5,Peo3Gac,59,51,8.31,65.02,60
B2R2,1,8/20/2019,900.6,Peo3Gac,59,51.5,9.69,64.57,60
B2R2,2,8/20/2019,778.3,Peo3Gac,58,50.5,8.69,64.03,60
B2R2,3,8/20/2019,696.8,Peo3Gac,59,52,7.37,64.48,60
B2R3,1,8/20/2019,495.4,Peo3Gac,52,52.5,7.74,57.54,60
B2R3,2,8/20/2019,532.4,Peo3Gac,52,52,7.67,57.29,60
B2R3,3,8/20/2019,490.2,Peo3Gac,52,50.5,6.23,57.14,60
B3R1,1,8/20/2019,483.7,Peo3Gac,52,52,8.68,57.45,60
B3R1,2,8/20/2019,461.3,Peo3Gac,52,55.5,8.47,57.16,60
B3R1,3,8/20/2019,500.7,Peo3Gac,52,51,9.02,57.34,60
B3R2,1,8/20/2019,564.4,Peo3Gac,56,52.5,6.99,61.17,60
B3R2,2,8/20/2019,424.5,Peo3Gac,56,54,6.19,61,60
B3R2,3,8/20/2019,520.1,Peo3Gac,56,54.5,7.97,61.05,60
B3R3,1,8/20/2019,620.3,Peo3Gac,49,53,6.92,54.38,60
B3R3,2,8/20/2019,658.8,Peo3Gac,49,51.5,6.89,54.31,60
B3R3,3,8/20/2019,506.9,Peo3Gac,50,53.5,7.3,54.5,60
B1R2,1,9/3/2019,542,Peo3Gac,66,51,9.76,73.14,60
B1R2,2,9/3/2019,708.1,Peo3Gac,67,50,7.91,73.97,60
B1R2,3,9/3/2019,636,Peo3Gac,67,52,9.47,73.34,60
B1R3,1,9/3/2019,366.9,Peo3Gac,49,55,7.58,54.86,60
B1R3,2,9/3/2019,368.8,Peo3Gac,49,52,6.73,54.64,60
B1R3,3,9/3/2109,,Peo3Gac,,,,,
B1R4,1,9/3/2019,939.5,Peo3Gac,47,51.5,6.09,52.9,60
B1R4,2,9/3/2019,416.4,Peo3Gac,47,50.5,5.8,52.58,60
B1R4,3,9/3/2019,333,Peo3Gac,47,52,8.66,52.04,60
B2R1,1,9/3/2019,608.8,Peo3Gac,62,51,10.66,69.09,60
B2R1,2,9/3/2019,433.6,Peo3Gac,62,52.5,9.33,69.1,60
B2R1,3,9/3/2019,488.3,Peo3Gac,62,53.5,10.6,69.07,60
B2R2,1,9/3/2019,584,Peo3Gac,60,55,10.5,67.11,60
B2R2,2,9/3/2019,567.8,Peo3Gac,60,58,11.08,67.33,60
B2R2,3,9/3/2019,682.1,Peo3Gac,60,53,10.78,67.23,60
B2R3,1,9/3/2019,456.9,Peo3Gac,54,50.5,9.45,60.4,60
B2R3,2,9/3/2019,396.9,Peo3Gac,54,51,9.83,60.1,60
B2R3,3,9/3/2019,455.4,Peo3Gac,54,50,8.16,60.11,60
B3R1,1,9/3/2019,461.6,Peo3Gac,54,52.5,9.59,59.93,60
B3R1,2,9/3/2019,574.3,Peo3Gac,54,50.5,9.21,59.81,60
B3R1,3,9/3/2019,484.2,Peo3Gac,54,52,9.45,59.06,60
B3R2,1,9/3/2019,665.1,Peo3Gac,54,52,9.23,61.06,60
B3R2,2,9/3/2019,658.1,Peo3Gac,54,50,9.73,60.77,60
B3R2,3,9/3/2019,557.8,Peo3Gac,54,51,9.12,60.82,60
B3R3,1,9/3/2019,610.8,Peo3Gac,52,51,8.77,57.2,60
B3R3,2,9/3/2019,625.8,Peo3Gac,52,52.5,10.8,56.84,60
B3R3,3,9/3/2019,589.3,Peo3Gac,52,52,9.59,57.13,60
B1R2,1,9/12/2019,536.3,Peo3Gac,69,54.5,10.67,75.33,60
B1R2,2,9/12/2019,456.6,Peo3Gac,69,57,11.24,75.67,60
B1R2,3,9/12/2019,571,Peo3Gac,69,51.5,10.58,75.98,60
B1R3,1,9/12/2019,377.3,Peo3Gac,47,52,8.71,52.66,60
B1R3,2,9/12/2019,272.3,Peo3Gac,47,57,8.71,52.89,60
B1R3,3,9/12/2019,331.7,Peo3Gac,47,57,8.76,52.14,60
B1R4,1,9/12/2019,381.4,Peo3Gac,47,53,8.05,51.76,60
B1R4,2,9/12/2019,334.9,Peo3Gac,47,52,7.04,51.59,60
B1R4,3,9/12/2019,373.5,Peo3Gac,47,54.5,8.19,51.77,60
B2R1,1,9/19/2019,564.2,Peo3Gac,60,50.5,9.79,67.05,60
B2R1,2,9/19/2019,497.6,Peo3Gac,60,53.5,10.54,67.21,60
B2R1,3,9/19/2019,553.8,Peo3Gac,61,50.5,10.56,67.11,60
B2R2,1,9/19/2019,520.6,Peo3Gac,58,51,10.42,64.16,60
B2R2,2,9/19/2019,572.7,Peo3Gac,58,53,10.23,64.18,60
B2R2,3,9/19/2019,579.7,Peo3Gac,58,54.5,10.71,64.23,60
B2R3,1,9/19/2019,354.7,Peo3Gac,52,53.5,7.54,57.23,60
B2R3,2,9/19/2019,331.9,Peo3Gac,52,59,7.01,56.82,60
B2R3,3,9/19/2019,384.1,Peo3Gac,52,54,7.31,57.06,60
B3R1,1,9/19/2019,316.8,Peo3Gac,56,57.5,8.93,62.67,60
B3R1,2,9/19/2019,372.3,Peo3Gac,56,55.5,9.59,62.56,60
B3R1,3,9/19/2019,401.8,Peo3Gac,56,52.5,8.9,62.95,60
B3R2,1,9/19/2019,441.3,Peo3Gac,55,56.5,9.17,61.52,60
B3R2,2,9/19/2019,498.4,Peo3Gac,55,52.5,9.66,61.82,60
B3R2,3,9/19/2019,422,Peo3Gac,55,59,8.45,61.45,60
B3R3,1,9/19/2019,554.3,Peo3Gac,54,54,8.69,60.68,60
B3R3,2,9/19/2019,555.4,Peo3Gac,54,51,8.82,60.48,60
B3R3,3,9/19/2019,453.3,Peo3Gac,54,54,8.45,60.31,60
B1R2,1,8/8/2019,2605.9,M3Gac,56,55.5,6.57,60.8,60
B1R2,2,8/8/2019,2530.3,M3Gac,56,54.5,6.69,60.8,60
B1R2,3,8/8/2019,2219.5,M3Gac,56,55,5.95,60.5,60
B1R3,1,8/8/2019,1493.6,M3Gac,34,52.5,4.94,42,60
B1R3,2,8/8/2019,1700.6,M3Gac,34,53,5.25,42,60
B1R3,3,8/8/2019,1888.9,M3Gac,34,54.5,5.1,42.3,60
B1R4,1,8/8/2019,2089.1,M3Gac,36,51.5,5.8,44.8,60
B1R4,2,8/8/2019,1925,M3Gac,36,50,5.66,44.7,60
B1R4,3,8/8/2019,1667.9,M3Gac,36,54,6.27,45,60
B2R1,1,8/8/2019,2386.8,M3Gac,50,50,6.32,54.9,60
B2R1,2,8/8/2019,2182.2,M3Gac,50,53,5.99,54.9,60
B2R1,3,8/8/2019,2300.2,M3Gac,50,52,5.92,55.1,60
B2R2,1,8/8/2019,2714.4,M3Gac,54,52.5,6.6,59.6,60
B2R2,2,8/8/2019,2583.4,M3Gac,54,52,7.08,59.2,60
B2R2,3,8/8/2019,2734.3,M3Gac,54,54,6.92,59.3,60
B2R3,1,8/8/2019,1731,M3Gac,44,52,5.74,47,60
B2R3,2,8/8/2019,1437.3,M3Gac,44,51,5.77,47,60
B2R3,3,8/8/2019,1388.7,M3Gac,44,51.5,6.3,46.9,60
B3R1,1,8/8/2019,1857,M3Gac,48,57,6.38,51.9,60
B3R1,2,8/8/2019,1671.8,M3Gac,48,56,6.52,51.9,60
B3R1,3,8/8/2019,1533.7,M3Gac,48,57,5.99,51.9,60
B3R2,1,8/8/2019,1895.9,M3Gac,44,56,6.03,49.4,60
B3R2,2,8/8/2019,1792.4,M3Gac,44,52.5,5.42,49.4,60
B3R2,3,8/8/2019,1727.6,M3Gac,45,54,6.38,49.7,60
B3R3,1,8/8/2019,1533.6,M3Gac,46,52.5,6.39,51.1,60
B3R3,2,8/8/2019,1790,M3Gac,46,53.5,6.05,51.4,60
B3R3,3,8/8/2019,2039.2,M3Gac,46,54,6.25,51.3,60
B1R2,1,8/15/2019,4989,M3Gac,62,53,8.27,67.75,60
B1R2,2,8/15/2019,5575.1,M3Gac,62,51,8.22,67.69,60
B1R2,3,8/15/2019,4114.6,M3Gac,62,53.5,7.73,67.53,60
B1R3,1,8/15/2019,4156.5,M3Gac,46,51.5,5.89,50.8,60
B1R3,2,8/15/2019,4252,M3Gac,46,50,5.83,50.69,60
B1R3,3,8/15/2019,4051.1,M3Gac,46,50.91,5.53,50.91,60
B1R4,1,8/15/2019,3758.9,M3Gac,44,53,6.44,49.34,60
B1R4,2,8/15/2019,2819.6,M3Gac,45,53,5.64,49.45,60
B1R4,3,8/15/2019,3288.2,M3Gac,44,51,4.67,49.23,60
B2R1,1,8/15/2019,4406.3,M3Gac,55,52,6.17,59.84,60
B2R1,2,8/15/2019,4065.6,M3Gac,55,54,6.91,59.99,60
B2R1,3,8/15/2019,4261.9,M3Gac,55,51,6.58,59.87,60
B2R2,1,8/15/2019,5178.2,M3Gac,59,49.5,6.98,65.26,60
B2R2,2,8/15/2019,4201,M3Gac,59,53,7.93,65.03,60
B2R2,3,8/15/2019,4954.6,M3Gac,59,51,7.75,65.07,60
B2R3,1,8/15/2019,3595.8,M3Gac,48,49,6.39,52.96,60
B2R3,2,8/15/2019,2796.2,M3Gac,48,52,6,53.1,60
B2R3,3,8/15/2019,3239.2,M3Gac,48,51,6.23,53.24,60
B3R1,1,8/15/2019,3587.4,M3Gac,54,51.5,6.38,58.98,60
B3R1,2,8/15/2019,3341.2,M3Gac,54,51,8.56,59.2,60
B3R1,3,8/15/2019,3265.3,M3Gac,54,51.5,6.22,59.22,60
B3R2,1,8/15/2019,3571.1,M3Gac,50,50.5,5.15,54.25,60
B3R2,2,8/15/2019,2371.8,M3Gac,50,55,6.95,54.51,60
B3R2,3,8/15/2019,3078,M3Gac,50,50.5,5.41,54.1,60
B3R3,1,8/15/2019,2655.3,M3Gac,48,52,7.31,52.78,60
B3R3,2,8/15/2019,2973.1,M3Gac,48,50,6.61,52.95,60
B3R3,3,8/15/2019,3101.8,M3Gac,48,50,6.21,52.85,60
B1R2,1,8/20/2019,5173.6,M3Gac,64,51,8.07,69.82,60
B1R2,2,8/20/2019,5536.5,M3Gac,64,51.5,8.92,69.55,60
B1R2,3,8/20/2019,4857.3,M3Gac,64,51.5,7.41,69.71,60
B1R3,1,8/20/2019,3252.2,M3Gac,45,50.5,5.78,49.24,60
B1R3,2,8/20/2019,2932.3,M3Gac,45,52.5,5.58,49.26,60
B1R3,3,8/20/2019,2837.8,M3Gac,45,53,6.35,49.23,60
B1R4,1,8/20/2019,2635.6,M3Gac,44,52.5,7.02,48.1,60
B1R4,2,8/20/2019,1991.6,M3Gac,44,58,5.85,47.95,60
B1R4,3,8/20/2019,2465,M3Gac,44,50.5,6.55,47.79,60
B2R1,1,8/20/2019,5064.8,M3Gac,59,52,7.33,64.78,60
B2R1,2,8/20/2019,5082.2,M3Gac,59,55.5,9.18,65.09,60
B2R1,3,8/20/2019,5615.6,M3Gac,59,51,8.31,65.02,60
B2R2,1,8/20/2019,5292.5,M3Gac,59,51.5,9.69,64.57,60
B2R2,2,8/20/2019,4772,M3Gac,58,50.5,8.69,64.03,60
B2R2,3,8/20/2019,4738.1,M3Gac,59,52,7.37,64.48,60
B2R3,1,8/20/2019,3806.5,M3Gac,52,52.5,7.74,57.54,60
B2R3,2,8/20/2019,3964.7,M3Gac,52,52,7.67,57.29,60
B2R3,3,8/20/2019,3822.1,M3Gac,52,50.5,6.23,57.14,60
B3R1,1,8/20/2019,3037.4,M3Gac,52,52,8.68,57.45,60
B3R1,2,8/20/2019,3039.5,M3Gac,52,55.5,8.47,57.16,60
B3R1,3,8/20/2019,3349.8,M3Gac,52,51,9.02,57.34,60
B3R2,1,8/20/2019,3784.8,M3Gac,56,52.5,6.99,61.17,60
B3R2,2,8/20/2019,2821.3,M3Gac,56,54,6.19,61,60
B3R2,3,8/20/2019,3100.2,M3Gac,56,54.5,7.97,61.05,60
B3R3,1,8/20/2019,3203.3,M3Gac,49,53,6.92,54.38,60
B3R3,2,8/20/2019,3402.2,M3Gac,49,51.5,6.89,54.31,60
B3R3,3,8/20/2019,2656,M3Gac,50,53.5,7.3,54.5,60
B1R2,1,9/3/2019,5759.8,M3Gac,66,51,9.76,73.14,60
B1R2,2,9/3/2019,6589.8,M3Gac,67,50,7.91,73.97,60
B1R2,3,9/3/2019,5922.7,M3Gac,67,52,9.47,73.34,60
B1R3,1,9/3/2019,3550.6,M3Gac,49,55,7.58,54.86,60
B1R3,2,9/3/2019,3674.5,M3Gac,49,52,6.73,54.64,60
B1R3,3,9/3/2109,,M3Gac,,,,,
B1R4,1,9/3/2019,3395.8,M3Gac,47,51.5,6.09,52.9,60
B1R4,2,9/3/2019,3549.1,M3Gac,47,50.5,5.8,52.58,60
B1R4,3,9/3/2019,2890.6,M3Gac,47,52,8.66,52.04,60
B2R1,1,9/3/2019,5906.8,M3Gac,62,51,10.66,69.09,60
B2R1,2,9/3/2019,4162.8,M3Gac,62,52.5,9.33,69.1,60
B2R1,3,9/3/2019,4040.5,M3Gac,62,53.5,10.6,69.07,60
B2R2,1,9/3/2019,4739.4,M3Gac,60,55,10.5,67.11,60
B2R2,2,9/3/2019,4496,M3Gac,60,58,11.08,67.33,60
B2R2,3,9/3/2019,5295.1,M3Gac,60,53,10.78,67.23,60
B2R3,1,9/3/2019,4629.1,M3Gac,54,50.5,9.45,60.4,60
B2R3,2,9/3/2019,4094.7,M3Gac,54,51,9.83,60.1,60
B2R3,3,9/3/2019,4624.5,M3Gac,54,50,8.16,60.11,60
B3R1,1,9/3/2019,4186.2,M3Gac,54,52.5,9.59,59.93,60
B3R1,2,9/3/2019,4824.3,M3Gac,54,50.5,9.21,59.81,60
B3R1,3,9/3/2019,4166.1,M3Gac,54,52,9.45,59.06,60
B3R2,1,9/3/2019,5200.1,M3Gac,54,52,9.23,61.06,60
B3R2,2,9/3/2019,5039.7,M3Gac,54,50,9.73,60.77,60
B3R2,3,9/3/2019,4692.9,M3Gac,54,51,9.12,60.82,60
B3R3,1,9/3/2019,4252.8,M3Gac,52,51,8.77,57.2,60
B3R3,2,9/3/2019,4267.9,M3Gac,52,52.5,10.8,56.84,60
B3R3,3,9/3/2019,4634.8,M3Gac,52,52,9.59,57.13,60
B1R2,1,9/12/2019,6103,M3Gac,69,54.5,10.67,75.33,60
B1R2,2,9/12/2019,4979.1,M3Gac,69,57,11.24,75.67,60
B1R2,3,9/12/2019,6135,M3Gac,69,51.5,10.58,75.98,60
B1R3,1,9/12/2019,3637.1,M3Gac,47,52,8.71,52.66,60
B1R3,2,9/12/2019,2768.9,M3Gac,47,57,8.71,52.89,60
B1R3,3,9/12/2019,3270.6,M3Gac,47,57,8.76,52.14,60
B1R4,1,9/12/2019,3735.7,M3Gac,47,53,8.05,51.76,60
B1R4,2,9/12/2019,3150.5,M3Gac,47,52,7.04,51.59,60
B1R4,3,9/12/2019,3467,M3Gac,47,54.5,8.19,51.77,60
B2R1,1,9/19/2019,5894.9,M3Gac,60,50.5,9.79,67.05,60
B2R1,2,9/19/2019,5418.6,M3Gac,60,53.5,10.54,67.21,60
B2R1,3,9/19/2019,5849.9,M3Gac,61,50.5,10.56,67.11,60
B2R2,1,9/19/2019,4592.2,M3Gac,58,51,10.42,64.16,60
B2R2,2,9/19/2019,5163.2,M3Gac,58,53,10.23,64.18,60
B2R2,3,9/19/2019,4801.5,M3Gac,58,54.5,10.71,64.23,60
B2R3,1,9/19/2019,4050.1,M3Gac,52,53.5,7.54,57.23,60
B2R3,2,9/19/2019,3564.4,M3Gac,52,59,7.01,56.82,60
B2R3,3,9/19/2019,4107.4,M3Gac,52,54,7.31,57.06,60
B3R1,1,9/19/2019,3314.1,M3Gac,56,57.5,8.93,62.67,60
B3R1,2,9/19/2019,3682.6,M3Gac,56,55.5,9.59,62.56,60
B3R1,3,9/19/2019,3916.6,M3Gac,56,52.5,8.9,62.95,60
B3R2,1,9/19/2019,3879.8,M3Gac,55,56.5,9.17,61.52,60
B3R2,2,9/19/2019,4289.7,M3Gac,55,52.5,9.66,61.82,60
B3R2,3,9/19/2019,3694.3,M3Gac,55,59,8.45,61.45,60
B3R3,1,9/19/2019,4600.2,M3Gac,54,54,8.69,60.68,60
B3R3,2,9/19/2019,4733.6,M3Gac,54,51,8.82,60.48,60
B3R3,3,9/19/2019,3947.7,M3Gac,54,54,8.45,60.31,60
B1R2,1,8/8/2019,225.5,Peo3Gpc,56,55.5,6.57,60.8,60
B1R2,2,8/8/2019,222.9,Peo3Gpc,56,54.5,6.69,60.8,60
B1R2,3,8/8/2019,167.9,Peo3Gpc,56,55,5.95,60.5,60
B1R3,1,8/8/2019,147.5,Peo3Gpc,34,52.5,4.94,42,60
B1R3,2,8/8/2019,148.4,Peo3Gpc,34,53,5.25,42,60
B1R3,3,8/8/2019,151.4,Peo3Gpc,34,54.5,5.1,42.3,60
B1R4,1,8/8/2019,181.4,Peo3Gpc,36,51.5,5.8,44.8,60
B1R4,2,8/8/2019,153.7,Peo3Gpc,36,50,5.66,44.7,60
B1R4,3,8/8/2019,137.7,Peo3Gpc,36,54,6.27,45,60
B2R1,1,8/8/2019,209.5,Peo3Gpc,50,50,6.32,54.9,60
B2R1,2,8/8/2019,201.1,Peo3Gpc,50,53,5.99,54.9,60
B2R1,3,8/8/2019,213.7,Peo3Gpc,50,52,5.92,55.1,60
B2R2,1,8/8/2019,347.7,Peo3Gpc,54,52.5,6.6,59.6,60
B2R2,2,8/8/2019,301.5,Peo3Gpc,54,52,7.08,59.2,60
B2R2,3,8/8/2019,304.1,Peo3Gpc,54,54,6.92,59.3,60
B2R3,1,8/8/2019,134.6,Peo3Gpc,44,52,5.74,47,60
B2R3,2,8/8/2019,107.5,Peo3Gpc,44,51,5.77,47,60
B2R3,3,8/8/2019,97.8,Peo3Gpc,44,51.5,6.3,46.9,60
B3R1,1,8/8/2019,139.4,Peo3Gpc,48,57,6.38,51.9,60
B3R1,2,8/8/2019,115.6,Peo3Gpc,48,56,6.52,51.9,60
B3R1,3,8/8/2019,148.3,Peo3Gpc,48,57,5.99,51.9,60
B3R2,1,8/8/2019,160.1,Peo3Gpc,44,56,6.03,49.4,60
B3R2,2,8/8/2019,148.2,Peo3Gpc,44,52.5,5.42,49.4,60
B3R2,3,8/8/2019,141.1,Peo3Gpc,45,54,6.38,49.7,60
B3R3,1,8/8/2019,154.6,Peo3Gpc,46,52.5,6.39,51.1,60
B3R3,2,8/8/2019,170.1,Peo3Gpc,46,53.5,6.05,51.4,60
B3R3,3,8/8/2019,207.9,Peo3Gpc,46,54,6.25,51.3,60
B1R2,1,8/15/2019,393.9,Peo3Gpc,62,53,8.27,67.75,60
B1R2,2,8/15/2019,488.9,Peo3Gpc,62,51,8.22,67.69,60
B1R2,3,8/15/2019,337.4,Peo3Gpc,62,53.5,7.73,67.53,60
B1R3,1,8/15/2019,352.9,Peo3Gpc,46,51.5,5.89,50.8,60
B1R3,2,8/15/2019,333.8,Peo3Gpc,46,50,5.83,50.69,60
B1R3,3,8/15/2019,316.8,Peo3Gpc,46,50.91,5.53,50.91,60
B1R4,1,8/15/2019,284.4,Peo3Gpc,44,53,6.44,49.34,60
B1R4,2,8/15/2019,245.5,Peo3Gpc,45,53,5.64,49.45,60
B1R4,3,8/15/2019,282,Peo3Gpc,44,51,4.67,49.23,60
B2R1,1,8/15/2019,373.2,Peo3Gpc,55,52,6.17,59.84,60
B2R1,2,8/15/2019,312.1,Peo3Gpc,55,54,6.91,59.99,60
B2R1,3,8/15/2019,401.7,Peo3Gpc,55,51,6.58,59.87,60
B2R2,1,8/15/2019,488.1,Peo3Gpc,59,49.5,6.98,65.26,60
B2R2,2,8/15/2019,441.7,Peo3Gpc,59,53,7.93,65.03,60
B2R2,3,8/15/2019,510.6,Peo3Gpc,59,51,7.75,65.07,60
B2R3,1,8/15/2019,236.9,Peo3Gpc,48,49,6.39,52.96,60
B2R3,2,8/15/2019,185.7,Peo3Gpc,48,52,6,53.1,60
B2R3,3,8/15/2019,214.3,Peo3Gpc,48,51,6.23,53.24,60
B3R1,1,8/15/2019,252.6,Peo3Gpc,54,51.5,6.38,58.98,60
B3R1,2,8/15/2019,239.4,Peo3Gpc,54,51,8.56,59.2,60
B3R1,3,8/15/2019,233.2,Peo3Gpc,54,51.5,6.22,59.22,60
B3R2,1,8/15/2019,330.5,Peo3Gpc,50,50.5,5.15,54.25,60
B3R2,2,8/15/2019,199,Peo3Gpc,50,55,6.95,54.51,60
B3R2,3,8/15/2019,262,Peo3Gpc,50,50.5,5.41,54.1,60
B3R3,1,8/15/2019,247.1,Peo3Gpc,48,52,7.31,52.78,60
B3R3,2,8/15/2019,269.3,Peo3Gpc,48,50,6.61,52.95,60
B3R3,3,8/15/2019,269.7,Peo3Gpc,48,50,6.21,52.85,60
B1R2,1,8/20/2019,367.6,Peo3Gpc,64,51,8.07,69.82,60
B1R2,2,8/20/2019,433,Peo3Gpc,64,51.5,8.92,69.55,60
B1R2,3,8/20/2019,347,Peo3Gpc,64,51.5,7.41,69.71,60
B1R3,1,8/20/2019,200.8,Peo3Gpc,45,50.5,5.78,49.24,60
B1R3,2,8/20/2019,183.8,Peo3Gpc,45,52.5,5.58,49.26,60
B1R3,3,8/20/2019,163.3,Peo3Gpc,45,53,6.35,49.23,60
B1R4,1,8/20/2019,144.7,Peo3Gpc,44,52.5,7.02,48.1,60
B1R4,2,8/20/2019,119.1,Peo3Gpc,44,58,5.85,47.95,60
B1R4,3,8/20/2019,137,Peo3Gpc,44,50.5,6.55,47.79,60
B2R1,1,8/20/2019,398.3,Peo3Gpc,59,52,7.33,64.78,60
B2R1,2,8/20/2019,374.1,Peo3Gpc,59,55.5,9.18,65.09,60
B2R1,3,8/20/2019,405.1,Peo3Gpc,59,51,8.31,65.02,60
B2R2,1,8/20/2019,472.6,Peo3Gpc,59,51.5,9.69,64.57,60
B2R2,2,8/20/2019,434.5,Peo3Gpc,58,50.5,8.69,64.03,60
B2R2,3,8/20/2019,358.3,Peo3Gpc,59,52,7.37,64.48,60
B2R3,1,8/20/2019,245.7,Peo3Gpc,52,52.5,7.74,57.54,60
B2R3,2,8/20/2019,251.9,Peo3Gpc,52,52,7.67,57.29,60
B2R3,3,8/20/2019,246.2,Peo3Gpc,52,50.5,6.23,57.14,60
B3R1,1,8/20/2019,194.9,Peo3Gpc,52,52,8.68,57.45,60
B3R1,2,8/20/2019,173.6,Peo3Gpc,52,55.5,8.47,57.16,60
B3R1,3,8/20/2019,201.3,Peo3Gpc,52,51,9.02,57.34,60
B3R2,1,8/20/2019,280.4,Peo3Gpc,56,52.5,6.99,61.17,60
B3R2,2,8/20/2019,203.7,Peo3Gpc,56,54,6.19,61,60
B3R2,3,8/20/2019,243.8,Peo3Gpc,56,54.5,7.97,61.05,60
B3R3,1,8/20/2019,256.5,Peo3Gpc,49,53,6.92,54.38,60
B3R3,2,8/20/2019,295.3,Peo3Gpc,49,51.5,6.89,54.31,60
