Year,Month,Day,Hour,Minute,DOY,Tair_C_sonic,Tair_C_hmp
2021,8,30,6,30,242,16.6,16.39
2021,8,30,7,30,242,21.22,21.16
2021,8,30,8,30,242,24.49,24.6
2021,8,30,9,30,242,28.3,28.32
2021,8,30,10,30,242,30.85,30.96
2021,8,30,11,30,242,32.33,32.7
2021,8,30,12,30,242,33.81,34.18
2021,8,30,13,30,242,34.72,35.36
2021,8,30,14,30,242,35.22,36
2021,8,30,15,30,242,35.14,35.83
2021,8,30,16,30,242,34.9,35.51
2021,8,30,17,30,242,32.93,33.52
2021,8,30,18,30,242,29.05,28.96
2021,8,30,19,30,242,23.72,23.22
2021,8,30,20,30,242,20.76,20.3
2021,8,30,21,30,242,18.58,18.23
2021,8,30,22,30,242,18.2,17.76
2021,8,30,23,30,242,15.74,15.44
2021,8,31,0,30,243,14.5,14.24
2021,8,31,1,30,243,13.92,13.76
2021,8,31,2,30,243,13.8,13.57
2021,8,31,3,30,243,13.19,13.01
2021,8,31,4,30,243,12.63,12.52
2021,8,31,5,30,243,12.41,12
2021,8,31,6,30,243,14.8,14.44
2021,8,31,7,30,243,20.39,20.23
2021,8,31,8,30,243,22.06,22.06
2021,8,31,9,30,243,24.04,24.04
2021,8,31,10,30,243,26.11,26.02
2021,8,31,11,30,243,28.28,28.31
2021,8,31,12,30,243,29.88,30.17
2021,8,31,13,30,243,30.96,31.38
2021,8,31,14,30,243,31.51,32.04
2021,8,31,15,30,243,31.64,32.28
2021,8,31,16,30,243,30.33,30.91
2021,8,31,17,30,243,28.17,28.53
2021,8,31,18,30,243,24.69,24.78
2021,8,31,19,30,243,22.2,22.19
2021,8,31,20,30,243,19.38,19.17
2021,8,31,21,30,243,17.36,17.07
2021,8,31,22,30,243,15.27,15.07
2021,8,31,23,30,243,13.85,13.7
2021,9,1,0,30,244,12.84,12.66
2021,9,1,1,30,244,12.26,11.94
2021,9,1,2,30,244,12.85,12.48
2021,9,1,3,30,244,11.07,10.78
2021,9,1,4,30,244,10.07,9.84
2021,9,1,5,30,244,9.56,9.34
2021,9,1,6,30,244,11.84,11.38
2021,9,1,7,30,244,15.89,15.62
2021,9,1,8,30,244,17.84,17.72
2021,9,1,9,30,244,19.97,19.83
2021,9,1,10,30,244,21.74,21.62
2021,9,1,11,30,244,23.13,23.14
2021,9,1,12,30,244,24.48,24.52
2021,9,1,13,30,244,25.62,25.78
2021,9,1,14,30,244,26.17,26.42
2021,9,1,15,30,244,26.37,26.66
2021,9,1,16,30,244,25.42,25.66
2021,9,1,17,30,244,23.15,23.31
2021,9,1,18,30,244,20.23,20.22
2021,9,1,19,30,244,17.41,17.25
2021,9,1,20,30,244,15.94,15.73
2021,9,1,21,30,244,14.35,14.07
2021,9,1,22,30,244,13.56,13.18
2021,9,1,23,30,244,12.67,12.3
2021,9,2,0,30,245,12.35,11.94
2021,9,2,1,30,245,11.81,11.43
2021,9,2,2,30,245,11.18,10.8
2021,9,2,3,30,245,10.74,10.37
2021,9,2,4,30,245,9.77,9.51
2021,9,2,5,30,245,9.46,9.24
2021,9,2,6,30,245,10.94,10.45
2021,9,2,7,30,245,14.29,13.95
2021,9,2,8,30,245,16.02,15.73
2021,9,2,9,30,245,18.15,17.94
2021,9,2,10,30,245,20.24,20.04
2021,9,2,11,30,245,22.13,22.06
2021,9,2,12,30,245,23.66,23.75
2021,9,2,13,30,245,25.07,25.28
2021,9,2,14,30,245,25.67,26.03
2021,9,2,15,30,245,26.11,26.51
2021,9,2,16,30,245,25.66,25.96
2021,9,2,17,30,245,24.21,24.18
2021,9,2,18,30,245,21.73,21.47
2021,9,2,19,30,245,19.61,19.27
2021,9,2,20,30,245,17.72,17.34
2021,9,2,21,30,245,15.11,14.79
2021,9,2,22,30,245,13.92,13.61
2021,9,2,23,30,245,13.06,12.66
2021,9,3,0,30,246,11.78,11.43
2021,9,3,1,30,246,11.54,11.09
2021,9,3,2,30,246,10.18,9.94
2021,9,3,3,30,246,9.91,9.61
2021,9,3,4,30,246,10.23,9.84
2021,9,3,5,30,246,9.64,9.34
2021,9,3,6,30,246,11.1,10.69
2021,9,3,7,30,246,14.96,14.56
2021,9,3,8,30,246,16.53,16.19
2021,9,3,9,30,246,18.95,18.65
2021,9,3,10,30,246,21.82,21.54
2021,9,3,11,30,246,24.35,24.32
2021,9,3,12,30,246,26.26,26.44
2021,9,3,13,30,246,28,28.36
2021,9,3,14,30,246,28.82,29.37
2021,9,3,15,30,246,29.5,30.05
2021,9,3,16,30,246,29.39,29.9
2021,9,3,17,30,246,27.9,28.17
2021,9,3,18,30,246,24.37,24.13
2021,9,3,19,30,246,20.16,19.47
2021,9,3,20,30,246,18.82,18.31
2021,9,3,21,30,246,16.2,15.86
2021,9,3,22,30,246,15.16,14.86
2021,9,3,23,30,246,14.61,14.15
2021,9,4,0,30,247,14.06,13.64
2021,9,4,1,30,247,12.75,12.42
2021,9,4,2,30,247,11.99,11.62
2021,9,4,3,30,247,11.27,10.93
2021,9,4,4,30,247,10.73,10.45
2021,9,4,5,30,247,10.55,10.16
2021,9,4,6,30,247,11.79,11.49
2021,9,4,7,30,247,17.42,17.24
2021,9,4,8,30,247,19.91,19.9
2021,9,4,9,30,247,22.81,22.86
2021,9,4,10,30,247,26.31,26.28
2021,9,4,11,30,247,28.38,28.62
2021,9,4,12,30,247,30.05,30.49
2021,9,4,13,30,247,31.48,32.12
2021,9,4,14,30,247,32.22,33.09
2021,9,4,15,30,247,32.34,33.34
2021,9,4,16,30,247,31.92,32.84
2021,9,4,17,30,247,29.68,30.19
2021,9,4,18,30,247,25.89,25.91
2021,9,4,19,30,247,21.61,21.23
2021,9,4,20,30,247,18.71,18.32
2021,9,4,21,30,247,17.74,17.47
2021,9,4,22,30,247,17.96,17.87
2021,9,4,23,30,247,16.41,16.28
2021,9,5,0,30,248,15.11,15
2021,9,5,1,30,248,14.69,14.49
2021,9,5,2,30,248,14.3,14.04
2021,9,5,3,30,248,13.27,13.04
2021,9,5,4,30,248,12.82,12.64
2021,9,5,5,30,248,12.26,12.05
2021,9,5,6,30,248,14.16,13.78
2021,9,5,7,30,248,20.08,19.96
2021,9,5,8,30,248,22.75,22.82
2021,9,5,9,30,248,24.97,25.05
2021,9,5,10,30,248,27.47,27.61
2021,9,5,11,30,248,30.18,30.66
2021,9,5,12,30,248,32.47,33.21
2021,9,5,13,30,248,33.86,34.88
2021,9,5,14,30,248,34.5,35.65
2021,9,5,15,30,248,34.62,35.77
2021,9,5,16,30,248,34,35.13
2021,9,5,17,30,248,31.94,32.72
2021,9,5,18,30,248,27.82,28.04
2021,9,5,19,30,248,24.06,23.86
2021,9,5,20,30,248,22.14,21.84
2021,9,5,21,30,248,19.33,19.18
2021,9,5,22,30,248,18.34,18.23
2021,9,5,23,30,248,17.57,17.43
2021,9,6,0,30,249,16.59,16.52
2021,9,6,1,30,249,15.96,15.9
2021,9,6,2,30,249,15.43,15.24
2021,9,6,3,30,249,14.94,14.71
2021,9,6,4,30,249,13.95,13.75
2021,9,6,5,30,249,13.11,13.01
2021,9,6,6,30,249,15.07,15.05
2021,9,6,7,30,249,20.24,20.12
2021,9,6,8,30,249,23.86,23.96
2021,9,6,9,30,249,27.4,27.61
2021,9,6,10,30,249,30.59,30.89
2021,9,6,11,30,249,32.55,33.17
2021,9,6,12,30,249,33.84,34.59
2021,9,6,13,30,249,35.11,36.04
2021,9,6,14,30,249,36.17,37.22
2021,9,6,15,30,249,36.49,37.56
2021,9,6,16,30,249,35.93,36.99
2021,9,6,17,30,249,33.3,33.97
2021,9,6,18,30,249,29.9,30.04
2021,9,6,19,30,249,26.12,26.03
2021,9,6,20,30,249,24.13,23.9
2021,9,6,21,30,249,21.93,21.74
2021,9,6,22,30,249,20.94,20.61
2021,9,6,23,30,249,20.31,20.17
2021,9,7,0,30,250,19.49,19.21
2021,9,7,1,30,250,18.81,18.65
2021,9,7,2,30,250,17.74,17.55
2021,9,7,3,30,250,17.36,17.2
2021,9,7,4,30,250,16.8,16.63
2021,9,7,5,30,250,16.22,16.01
2021,9,7,6,30,250,18.25,18.09
2021,9,7,7,30,250,23.32,23.37
2021,9,7,8,30,250,26.07,26.27
2021,9,7,9,30,250,28.75,29.01
2021,9,7,10,30,250,31.59,31.89
2021,9,7,11,30,250,33.44,33.77
2021,9,7,12,30,250,34.8,35.34
2021,9,7,13,30,250,35.81,36.55
2021,9,7,14,30,250,36.23,37.3
2021,9,7,15,30,250,35.75,36.91
2021,9,7,16,30,250,34.49,35.34
2021,9,7,17,30,250,32.04,32.62
2021,9,7,18,30,250,27.89,28.08
2021,9,7,19,30,250,25,24.91
2021,9,7,20,30,250,21.97,21.72
2021,9,7,21,30,250,20.99,20.8
2021,9,7,22,30,250,20.24,19.93
2021,9,7,23,30,250,19.37,19.12
2021,9,8,0,30,251,18.23,17.9
2021,9,8,1,30,251,17.82,17.48
2021,9,8,2,30,251,17.28,16.98
2021,9,8,3,30,251,16.83,16.5
2021,9,8,4,30,251,16.18,15.94
2021,9,8,5,30,251,16.36,16.12
2021,9,8,6,30,251,17.79,17.56
2021,9,8,7,30,251,21.87,21.52
2021,9,8,8,30,251,26.06,25.8
2021,9,8,9,30,251,28.7,28.67
2021,9,8,10,30,251,31.36,31.53
2021,9,8,11,30,251,34.04,34.31
2021,9,8,12,30,251,35.16,35.53
2021,9,8,13,30,251,35.93,36.28
2021,9,8,14,30,251,37.04,37.55
2021,9,8,15,30,251,37.36,37.96
2021,9,8,16,30,251,36.58,36.89
2021,9,8,17,30,251,34.41,34.51
2021,9,8,18,30,251,31.26,31.12
2021,9,8,19,30,251,27.47,27.12
2021,9,8,20,30,251,24.37,23.86
2021,9,8,21,30,251,23.22,22.63
2021,9,8,22,30,251,22.32,21.83
2021,9,8,23,30,251,20.5,20.16
2021,9,9,0,30,252,19.82,19.38
2021,9,9,1,30,252,19.27,18.83
2021,9,9,2,30,252,19.04,18.57
2021,9,9,3,30,252,17.98,17.56
2021,9,9,4,30,252,17.36,16.89
2021,9,9,5,30,252,17.73,17.29
2021,9,9,6,30,252,19.34,18.91
2021,9,9,7,30,252,22.22,21.8
2021,9,9,8,30,252,26.17,25.96
2021,9,9,9,30,252,28.16,28.25
2021,9,9,10,30,252,30.6,30.64
2021,9,9,11,30,252,32.66,32.87
2021,9,9,12,30,252,34.25,34.76
2021,9,9,13,30,252,34.88,35.7
2021,9,9,14,30,252,34.83,35.79
2021,9,9,15,30,252,34.41,35.26
2021,9,9,16,30,252,32.28,32.98
2021,9,9,17,30,252,30.89,31.32
2021,9,9,18,30,252,27.62,27.92
2021,9,9,19,30,252,26.26,26.45
2021,9,9,20,30,252,25.01,25.16
2021,9,9,21,30,252,23.78,23.74
2021,9,9,22,30,252,22.85,22.64
2021,9,9,23,30,252,22.02,21.68
2021,9,10,0,30,253,20.27,19.65
2021,9,10,1,30,253,20.38,19.65
2021,9,10,2,30,253,20.39,19.87
2021,9,10,3,30,253,19.06,18.66
2021,9,10,4,30,253,18.68,18.18
2021,9,10,5,30,253,18,17.42
2021,9,10,6,30,253,17.81,17.07
2021,9,10,7,30,253,19.78,19.09
2021,9,10,8,30,253,21.24,20.64
2021,9,10,9,30,253,22.44,21.9
2021,9,10,10,30,253,22.7,22.17
2021,9,10,11,30,253,24.23,23.79
2021,9,10,12,30,253,26.09,25.74
2021,9,10,13,30,253,27.94,27.81
2021,9,10,14,30,253,29.2,29.42
2021,9,10,15,30,253,29.89,30.1
2021,9,10,16,30,253,29.82,30.15
2021,9,10,17,30,253,28.19,28.32
2021,9,10,18,30,253,24.45,24.16
2021,9,10,19,30,253,22.33,22.01
2021,9,10,20,30,253,20.8,20.51
2021,9,10,21,30,253,18.79,18.52
2021,9,10,22,30,253,17.69,17.27
2021,9,10,23,30,253,17,16.38
2021,9,11,0,30,254,15.44,15.04
2021,9,11,1,30,254,15.17,14.71
2021,9,11,2,30,254,14.36,13.93
2021,9,11,3,30,254,13.37,12.95
2021,9,11,4,30,254,13.24,12.84
2021,9,11,5,30,254,13.35,12.97
2021,9,11,6,30,254,15.32,14.88
2021,9,11,7,30,254,19.23,18.73
2021,9,11,8,30,254,21.85,21.49
2021,9,11,9,30,254,23.73,23.42
2021,9,11,10,30,254,25.58,25.27
2021,9,11,11,30,254,27.98,27.78
2021,9,11,12,30,254,29.5,29.62
2021,9,11,13,30,254,30.99,31.44
2021,9,11,14,30,254,31.81,32.39
2021,9,11,15,30,254,32.12,32.66
2021,9,11,16,30,254,31.63,32.23
2021,9,11,17,30,254,29.58,29.97
2021,9,11,18,30,254,25.73,25.57
2021,9,11,19,30,254,23.83,23.57
2021,9,11,20,30,254,22.48,22.19
2021,9,11,21,30,254,19.75,19.38
2021,9,11,22,30,254,19.35,18.88
2021,9,11,23,30,254,17.66,17.1
2021,9,12,0,30,255,16.4,15.94
2021,9,12,1,30,255,16.11,15.73
2021,9,12,2,30,255,15.61,15.15
2021,9,12,3,30,255,14.88,14.48
2021,9,12,4,30,255,13.91,13.51
2021,9,12,5,30,255,13.46,13.09
2021,9,12,6,30,255,15.45,15.05
2021,9,12,7,30,255,20.38,19.98
2021,9,12,8,30,255,23.78,23.88
2021,9,12,9,30,255,26.23,26.35
2021,9,12,10,30,255,28.62,28.76
2021,9,12,11,30,255,30.61,30.74
2021,9,12,12,30,255,32.03,32.39
2021,9,12,13,30,255,32.91,33.54
2021,9,12,14,30,255,33.32,34.17
2021,9,12,15,30,255,33.4,34.32
2021,9,12,16,30,255,33.04,33.78
2021,9,12,17,30,255,30.59,30.97
2021,9,12,18,30,255,27.09,27.07
2021,9,12,19,30,255,24.62,24.37
2021,9,12,20,30,255,21.33,21
2021,9,12,21,30,255,21.7,21.43
2021,9,12,22,30,255,19.47,19.21
2021,9,12,23,30,255,17.9,17.5
2021,9,13,0,30,256,17.54,17.19
2021,9,13,1,30,256,16.53,16.12
2021,9,13,2,30,256,15.73,15.3
2021,9,13,3,30,256,14.82,14.54
2021,9,13,4,30,256,14.96,14.71
2021,9,13,5,30,256,13.99,13.73
2021,9,13,6,30,256,15.63,15.38
2021,9,13,7,30,256,20.47,20.41
2021,9,13,8,30,256,23.53,23.67
2021,9,13,9,30,256,25.69,25.82
2021,9,13,10,30,256,28.23,28.35
2021,9,13,11,30,256,30.61,30.91
2021,9,13,12,30,256,32.39,32.83
2021,9,13,13,30,256,33.1,33.73
2021,9,13,14,30,256,33.72,34.45
2021,9,13,15,30,256,34.02,34.7
2021,9,13,16,30,256,33.42,34.04
2021,9,13,17,30,256,30.93,31.09
2021,9,13,18,30,256,27.71,27.5
2021,9,13,19,30,256,24.99,24.46
2021,9,13,20,30,256,22.97,22.46
2021,9,13,21,30,256,20.01,19.66
2021,9,13,22,30,256,19.08,18.73
2021,9,13,23,30,256,17.89,17.56
2021,9,14,0,30,257,17.43,17.12
2021,9,14,1,30,257,16.06,15.72
2021,9,14,2,30,257,15.49,15.12
2021,9,14,3,30,257,15.01,14.69
2021,9,14,4,30,257,14.58,14.25
2021,9,14,5,30,257,14.2,13.93
2021,9,14,6,30,257,15.82,15.58
2021,9,14,7,30,257,20.03,19.8
2021,9,14,8,30,257,23.13,23.09
2021,9,14,9,30,257,25.77,25.7
2021,9,14,10,30,257,28.46,28.47
2021,9,14,11,30,257,31,31.11
2021,9,14,12,30,257,32.65,33.06
2021,9,14,13,30,257,33.72,34.31
2021,9,14,14,30,257,34.23,34.99
2021,9,14,15,30,257,34.25,35.02
2021,9,14,16,30,257,33.48,34.14
2021,9,14,17,30,257,31.49,31.81
2021,9,14,18,30,257,27.38,27.34
2021,9,14,19,30,257,25.08,25.01
2021,9,14,20,30,257,22.41,22.12
2021,9,14,21,30,257,19.05,18.74
2021,9,14,22,30,257,18.36,17.93
2021,9,14,23,30,257,16.33,16.11
2021,9,15,0,30,258,16.48,16.09
2021,9,15,1,30,258,15.55,15.25
2021,9,15,2,30,258,15.01,14.72
2021,9,15,3,30,258,14.68,14.21
2021,9,15,4,30,258,13.83,13.49
2021,9,15,5,30,258,12.25,12
2021,9,15,6,30,258,12.81,12.44
2021,9,15,7,30,258,16.76,16.53
2021,9,15,8,30,258,19.69,19.43
2021,9,15,9,30,258,21.27,21.16
2021,9,15,10,30,258,23.57,23.48
2021,9,15,11,30,258,25.81,25.82
2021,9,15,12,30,258,27.65,27.9
2021,9,15,13,30,258,29.04,29.44
2021,9,15,14,30,258,30.01,30.64
2021,9,15,15,30,258,29.84,30.62
2021,9,15,16,30,258,28.64,29.29
2021,9,15,17,30,258,25.83,26.2
2021,9,15,18,30,258,22.34,22.37
2021,9,15,19,30,258,19.05,18.87
2021,9,15,20,30,258,17.91,17.73
2021,9,15,21,30,258,16.17,15.92
2021,9,15,22,30,258,14.71,14.4
2021,9,15,23,30,258,13.25,12.96
2021,9,16,0,30,259,12.16,11.85
2021,9,16,1,30,259,11.21,10.92
2021,9,16,2,30,259,10.86,10.53
2021,9,16,3,30,259,9.72,9.51
2021,9,16,4,30,259,9.17,8.93
2021,9,16,5,30,259,9.41,9.11
2021,9,16,6,30,259,11.76,11.32
2021,9,16,7,30,259,14.34,13.92
2021,9,16,8,30,259,16.2,15.93
2021,9,16,9,30,259,18.05,17.78
2021,9,16,10,30,259,20.47,20.19
2021,9,16,11,30,259,22.46,22.27
2021,9,16,12,30,259,23.92,23.87
2021,9,16,13,30,259,25.34,25.45
2021,9,16,14,30,259,26.28,26.48
2021,9,16,15,30,259,26.41,26.62
2021,9,16,16,30,259,25.82,25.99
2021,9,16,17,30,259,24.41,24.33
2021,9,16,18,30,259,21.25,20.85
2021,9,16,19,30,259,19.47,19.08
2021,9,16,20,30,259,17.77,17.36
2021,9,16,21,30,259,16.05,15.61
2021,9,16,22,30,259,14.19,13.82
2021,9,16,23,30,259,13.6,13.18
2021,9,17,0,30,260,12.72,12.31
2021,9,17,1,30,260,11.67,11.3
2021,9,17,2,30,260,11.54,11.03
2021,9,17,3,30,260,11.4,10.98
2021,9,17,4,30,260,10.64,10.27
2021,9,17,5,30,260,10.84,10.41
2021,9,17,6,30,260,12.57,12.15
2021,9,17,7,30,260,14.49,14.04
2021,9,17,8,30,260,16.46,16.12
2021,9,17,9,30,260,18.66,18.42
2021,9,17,10,30,260,21.1,20.89
2021,9,17,11,30,260,23.83,23.57
2021,9,17,12,30,260,25.73,25.68
2021,9,17,13,30,260,27.07,27.18
2021,9,17,14,30,260,27.95,28.23
2021,9,17,15,30,260,28.32,28.59
2021,9,17,16,30,260,27.93,28.21
2021,9,17,17,30,260,25.4,25.44
2021,9,17,18,30,260,21.72,21.63
2021,9,17,19,30,260,18.1,18
2021,9,17,20,30,260,16.5,16.24
2021,9,17,21,30,260,15.08,14.8
2021,9,17,22,30,260,13.82,13.5
2021,9,17,23,30,260,12.48,12.22
