Sample,Rep,Date,mAU,short_name_antho,Extract_ini_vol,Extract_final_vol,Skin_weight_aft,Berry_weight,Berry_numb
B1R3,3,8/3/20,465.6,Peo3G,44,55,3.85,47.09,60
B1R4,1,8/3/20,488.8,Peo3G,46,53,3.53,48.77,60
B1R4,2,8/3/20,580,Peo3G,45,56,3.95,48.72,60
B1R4,3,8/3/20,489,Peo3G,46,54.5,4.31,48.79,60
B2R1,1,8/3/20,807.4,Peo3G,46,53,5.25,50.01,60
B2R1,2,8/3/20,846.8,Peo3G,46,52,3.85,49.96,60
B2R1,3,8/3/20,681.3,Peo3G,46,58,4.67,49.98,60
B2R2,1,8/3/20,925.1,Peo3G,49,54,4.65,53.73,60
B2R2,2,8/3/20,933.3,Peo3G,49,55.5,3.76,53.77,60
B2R2,3,8/3/20,1012.2,Peo3G,50,51,3.95,53.59,60
B2R3,1,8/3/20,669.8,Peo3G,46,56,4.01,50.3,60
B2R3,2,8/3/20,597.3,Peo3G,46,58,4.42,50.38,60
B2R3,3,8/3/20,757.7,Peo3G,46,54.5,3.43,50.37,60
B3R1,1,8/3/20,1158,Peo3G,51,54,4.15,54.99,60
B3R1,2,8/3/20,1035,Peo3G,52,56.5,3.94,54.87,60
B3R1,3,8/3/20,871.9,Peo3G,49,55,4.29,54.86,60
B3R2,1,8/3/20,907.4,Peo3G,48,55,4.91,51.74,60
B3R2,2,8/3/20,904.4,Peo3G,48,53,3.76,51.64,60
B3R2,3,8/3/20,935.8,Peo3G,48,57.5,3.89,51.75,60
B3R3,1,8/3/20,850.7,Peo3G,44,56,4.13,47.9,60
B3R3,2,8/3/20,812.2,Peo3G,44,53,3.87,47.99,60
B3R3,3,8/3/20,875.8,Peo3G,44,55,4.3,47.91,60
B1R1,1,8/13/20,985.2,Peo3G,56,52,5.27,61.59,60
B1R1,2,8/13/20,1297.1,Peo3G,56,47,5.53,61.59,60
B1R1,3,8/13/20,1276.4,Peo3G,56,46.5,5.87,61.66,60
B1R3,1,8/13/20,680.1,Peo3G,57,54,5.67,62.36,60
B1R3,2,8/13/20,1136.7,Peo3G,57,45,5.72,62.31,60
B1R3,3,8/13/20,1066.1,Peo3G,57,46.5,6.73,62.39,60
B1R4,1,8/13/20,1075.2,Peo3G,56,48,5.62,63.11,60
B1R4,2,8/13/20,1011.5,Peo3G,57,56.5,5.85,63.16,60
B1R4,3,8/13/20,1050.9,Peo3G,58,50.5,6.14,63.08,60
B2R1,1,8/13/20,1132.1,Peo3G,57,47.5,5.92,63.06,60
B2R1,2,8/13/20,1092.5,Peo3G,58,49,6.5,63.04,60
B2R1,3,8/13/20,NA,Peo3G,57,49,6.83,63.09,60
B2R2,1,8/13/20,1324.5,Peo3G,59,52,6.01,65.13,60
B2R2,2,8/13/20,1429.6,Peo3G,59,48,6.83,65.12,60
B2R2,3,8/13/20,1388.3,Peo3G,60,52,6.59,65.13,60
B2R3,1,8/13/20,892.5,Peo3G,58,53,5.51,63.58,60
B2R3,2,8/13/20,885.8,Peo3G,58,51.5,5.69,63.64,60
B2R3,3,8/13/20,1052.8,Peo3G,58,47.5,5.88,63.59,60
B3R1,1,8/13/20,1201.9,Peo3G,60,53,5.68,65.6,60
B3R1,2,8/13/20,1209,Peo3G,60,47,5.7,65.66,60
B3R1,3,8/13/20,1030.5,Peo3G,60,50,5.64,65.73,60
B3R2,1,8/13/20,1359.9,Peo3G,58,49.5,5.85,64.13,60
B3R2,2,8/13/20,1353,Peo3G,59,48,6.35,64.18,60
B3R2,3,8/13/20,1214.8,Peo3G,59,53,6.52,64.14,60
B3R3,1,8/13/20,1249.3,Peo3G,52,49,5.58,57.53,60
B3R3,2,8/13/20,1062.9,Peo3G,52,48,5.38,57.58,60
B3R3,3,8/13/20,1004.3,Peo3G,52,49,6.25,57.49,60
B1R1,1,8/16/20,326.5,Peo3G,55,49,3.37,60.69,60
B1R1,2,8/16/20,925.9,Peo3G,54,54,4.93,60.41,60
B1R1,3,8/16/20,1030.6,Peo3G,55,53,7.19,60.49,60
B1R3,1,8/16/20,853.8,Peo3G,56,51.5,4.78,62.62,60
B1R3,2,8/16/20,889.5,Peo3G,56,52.5,5.21,62.44,60
B1R3,3,8/16/20,888.8,Peo3G,56,52,6.07,62.21,60
B1R4,1,8/16/20,1001.1,Peo3G,56,49.5,5.17,61.96,60
B1R4,2,8/16/20,1048.9,Peo3G,56,49,6,61.83,60
B1R4,3,8/16/20,1019.7,Peo3G,56,50,5.09,61.92,60
B2R1,1,8/16/20,1305.8,Peo3G,56,50.5,7.67,61.9,60
B2R1,2,8/16/20,1172.9,Peo3G,56,52,4.94,62.1,60
B2R1,3,8/16/20,1286,Peo3G,56,50,6.18,62.1,60
B2R2,1,8/16/20,1470.2,Peo3G,58,51.5,5.58,65.7,60
B2R2,2,8/16/20,1354.8,Peo3G,59,52,7.64,65.9,60
B2R2,3,8/16/20,1535,Peo3G,60,51.5,5.84,65.7,60
B2R3,1,8/16/20,NA,Peo3G,NA,NA,NA,NA,NA
B2R3,2,8/16/20,1260.3,Peo3G,60,50,7.97,65.88,60
B2R3,3,8/16/20,1261.4,Peo3G,60,51,5.11,66.01,60
B3R1,1,8/16/20,1164.3,Peo3G,55,57,5.23,60.84,60
B3R1,2,8/16/20,1182.8,Peo3G,56,52.5,5.17,60.96,60
B3R1,3,8/16/20,1435.9,Peo3G,56,49,5.08,60.84,60
B3R2,1,8/16/20,1288.6,Peo3G,59,52.5,6.12,64.49,60
B3R2,2,8/16/20,1231.3,Peo3G,59,52,5.07,64.14,60
B3R2,3,8/16/20,1343.1,Peo3G,59,50,5.56,64.52,60
B3R3,1,8/16/20,1314,Peo3G,57,50,5.86,61.9,60
B3R3,2,8/16/20,1275.9,Peo3G,56,54,5.33,61.82,60
B3R3,3,8/16/20,1389.4,Peo3G,56,50.5,5.34,61.76,60
B1R1,1,8/22/20,861.9,Peo3G,54,54,7.09,59.22,60
B1R1,2,8/22/20,1200.7,Peo3G,54,52,7.42,59.12,60
B1R1,3,8/22/20,877.1,Peo3G,54,50.5,6.95,59.1,60
B1R3,1,8/22/20,913.6,Peo3G,52,52,7.01,57.19,60
B1R3,2,8/22/20,816.6,Peo3G,52,54,4.8,57.11,60
B1R3,3,8/22/20,830.3,Peo3G,52,50,5.59,57.23,60
B1R4,1,8/22/20,818.8,Peo3G,54,51,6.39,59.98,60
B1R4,2,8/22/20,458.6,Peo3G,54,54,5.64,60.02,60
B1R4,3,8/22/20,802.7,Peo3G,54,50,7.4,59.97,60
B2R1,1,8/22/20,977.2,Peo3G,53,52,5.21,57.73,60
B2R1,2,8/22/20,1109.1,Peo3G,53,51,5.2,57.78,60
B2R1,3,8/22/20,970.3,Peo3G,53,53,5.02,57.77,60
B2R2,1,8/22/20,1129.1,Peo3G,54,54,5.73,63.52,61
B2R2,2,8/22/20,1142.4,Peo3G,54,51.5,4.92,63.6,60
B2R2,3,8/22/20,1108.9,Peo3G,54,51.5,6.86,63.73,60
B2R3,1,8/22/20,880,Peo3G,57,56,4.58,67.08,60
B2R3,2,8/22/20,953.4,Peo3G,57,52,7.32,67.16,60
B2R3,3,8/22/20,877.2,Peo3G,57,52,7.32,67.23,60
B3R1,1,8/22/20,864.6,Peo3G,56,59,5.83,62.19,60
B3R1,2,8/22/20,1231.3,Peo3G,56,50.5,5.29,62.01,60
B3R1,3,8/22/20,1043.3,Peo3G,56,53,5.1,62.1,60
B3R2,1,8/22/20,1118.4,Peo3G,57,51.5,5.79,62.48,60
B3R2,2,8/22/20,981.3,Peo3G,57,50,6.62,62.59,60
B3R2,3,8/22/20,1039.3,Peo3G,57,52.5,7.29,62.52,60
B3R3,1,8/22/20,1123.3,Peo3G,53,49.5,5.63,58.54,60
B3R3,2,8/22/20,1182.7,Peo3G,53,50.5,7.11,58.46,60
B3R3,3,8/22/20,977.6,Peo3G,53,50,5.53,58.49,60
B1R1,1,8/27/20,1084.3,Peo3G,53,55,6.43,58.55,60
B1R1,2,8/27/20,1117.1,Peo3G,54,54.5,6.88,58.75,60
B1R1,3,8/27/20,986.9,Peo3G,53,56,6.65,58.78,60
B1R3,1,8/27/20,1099.3,Peo3G,53,51,5.34,58.77,60
B1R3,2,8/27/20,1162.7,Peo3G,52,52,5.58,58.62,60
B1R3,3,8/27/20,875.5,Peo3G,53,55,5.82,58.74,60
B1R4,1,8/27/20,923.1,Peo3G,52,57.5,6.1,57.54,60
B1R4,2,8/27/20,1047.1,Peo3G,53,55,6.13,57.39,60
B1R4,3,8/27/20,960.8,Peo3G,52,55,5.67,57.26,60
B2R1,1,8/27/20,1310.2,Peo3G,56,54,6.32,60.87,60
B2R1,2,8/27/20,1182.3,Peo3G,55,51.5,6.93,60.94,60
B2R1,3,8/27/20,1082.8,Peo3G,56,55,6.72,60.7,60
B2R2,1,8/27/20,1376.5,Peo3G,56,58,6.32,60.94,60
B2R2,2,8/27/20,1290,Peo3G,55,58,6.63,60.87,60
B2R2,3,8/27/20,1507.5,Peo3G,55,52,6.45,60.69,60
B2R3,1,8/27/20,1136.1,Peo3G,54,53,6.31,60.2,60
B2R3,2,8/27/20,1121.7,Peo3G,53,53,5.74,60.29,60
B2R3,3,8/27/20,1061.1,Peo3G,55,55,5.49,60.41,60
B3R1,1,8/27/20,1086.6,Peo3G,55,55,6.72,62.49,60
B3R1,2,8/27/20,1180.8,Peo3G,56,53,7.27,62.23,60
B3R1,3,8/27/20,1167,Peo3G,56,53,5.87,62.15,60
B3R2,1,8/27/20,1267.5,Peo3G,57,54,7.12,63.63,60
B3R2,2,8/27/20,1190.8,Peo3G,58,57,7.3,63.66,60
B3R2,3,8/27/20,1291.6,Peo3G,58,54,6.47,63.73,60
B3R3,1,8/27/20,1285,Peo3G,52,53,6.05,57.28,60
B3R3,2,8/27/20,1298.6,Peo3G,52,53,5.61,57.38,60
B3R3,3,8/27/20,1236,Peo3G,52,54.5,5.62,57.26,60
B1R1,1,9/4/20,832.3,Peo3G,53,51,5.64,57.61,60
B1R1,2,9/4/20,858.4,Peo3G,52,56,5.75,57.86,60
B1R1,3,9/4/20,959.6,Peo3G,54,52,8.23,58.9,60
B1R3,1,9/4/20,920.8,Peo3G,53,51.5,6.12,58.25,60
B1R3,2,9/4/20,897.3,Peo3G,53,56,9.41,58.25,60
B1R3,3,9/4/20,971.4,Peo3G,52,51,6.37,58.14,60
B1R4,1,9/4/20,863.2,Peo3G,54,55.5,8.5,59.21,60
B1R4,2,9/4/20,1022.6,Peo3G,54,54,6.01,58.81,60
B1R4,3,9/4/20,908.3,Peo3G,53,52,6.62,59.02,59
B2R1,1,9/4/20,910,Peo3G,55,55,9.05,59.84,60
B2R1,2,9/4/20,930,Peo3G,54,51.5,6.37,59.88,60
B2R1,3,9/4/20,925.7,Peo3G,54,52.5,7.07,60.06,60
B2R2,1,9/4/20,1181.9,Peo3G,56,54.5,6.08,61.18,60
B2R2,2,9/4/20,1144.9,Peo3G,55,56,6.14,61.2,60
B2R2,3,9/4/20,1162.9,Peo3G,56,56,8.32,61.35,60
B2R3,1,9/4/20,903.1,Peo3G,54,51.5,7.05,60.32,60
B2R3,2,9/4/20,876.8,Peo3G,55,53,5.74,60.5,60
B2R3,3,9/4/20,941.4,Peo3G,55,51.5,6.15,60.44,60
B3R1,1,9/4/20,1024.2,Peo3G,58,52,8.82,64.39,60
B3R1,2,9/4/20,943.9,Peo3G,58,55,7.4,64.36,60
B3R1,3,9/4/20,981.5,Peo3G,58,52,6.62,64.11,60
B3R2,1,9/4/20,1253.6,Peo3G,56,51.5,8.41,61.37,60
B3R2,2,9/4/20,1214.1,Peo3G,56,52,6.48,61.55,60
B3R2,3,9/4/20,1190.9,Peo3G,56,52.5,8.34,61.24,60
B3R3,1,9/4/20,1034.5,Peo3G,50,53,6.05,55.2,60
B3R3,2,9/4/20,1089,Peo3G,50,51,6.26,55.34,60
B3R3,3,9/4/20,1048.5,Peo3G,50,50.5,6.52,55.28,60
B1R1,1,9/8/20,541.7,Peo3G,48,64.5,5.89,54.34,60
B1R1,2,9/8/20,876.2,Peo3G,49,54,5.75,54.5,60
B1R1,3,9/8/20,965.3,Peo3G,49,50,6.12,54.48,60
B1R3,1,9/8/20,883.7,Peo3G,54,48,6.83,58.5,60
B1R3,2,9/8/20,870.1,Peo3G,53,52,6.76,58.5,60
B1R3,3,9/8/20,878.5,Peo3G,52,54,7.11,58.38,60
B1R4,1,9/8/20,666.3,Peo3G,52,57,6.21,57.77,60
B1R4,2,9/8/20,742,Peo3G,52,58,7.45,58.03,60
B1R4,3,9/8/20,755.7,Peo3G,51,55,7.66,57.92,60
B2R1,1,9/8/20,981.6,Peo3G,50,52,5.52,55.48,60
B2R1,2,9/8/20,1034.2,Peo3G,50,53,6.71,56.16,60
B2R1,3,9/8/20,982.6,Peo3G,50,53,5.96,56.15,60
B2R2,1,9/8/20,1092.4,Peo3G,55,55,6.39,61.72,60
B2R2,2,9/8/20,1115.5,Peo3G,55,54,6.7,61.49,60
B2R2,3,9/8/20,1139.5,Peo3G,56,55.5,6.44,61.57,60
B2R3,1,9/8/20,942.8,Peo3G,54,54,6.97,60.13,60
B2R3,2,9/8/20,1012.9,Peo3G,53,51,6.63,59.06,60
B2R3,3,9/8/20,1008.7,Peo3G,53,52,6.73,59.12,60
B3R1,1,9/8/20,985.9,Peo3G,53,53,7.08,58.32,60
B3R1,2,9/8/20,964.2,Peo3G,52,51.5,6.79,58.32,60
B3R1,3,9/8/20,924.4,Peo3G,52,52,7.58,58.27,60
B3R2,1,9/8/20,1089.9,Peo3G,54,54,7.91,60.74,60
B3R2,2,9/8/20,1113.6,Peo3G,53,52.5,6.71,60.57,60
B3R2,3,9/8/20,1113.3,Peo3G,54,52,7.79,60.63,60
B3R3,1,9/8/20,1101.1,Peo3G,50,51.5,6.79,55.67,60
B3R3,2,9/8/20,1044.5,Peo3G,51,51,5.85,55.85,60
B3R3,3,9/8/20,897.4,Peo3G,51,52,6.52,55.78,60
B1R1,1,9/12/20,697.7,Peo3G,51,47,6.32,56.63,60
B1R1,2,9/12/20,554.6,Peo3G,51,48.5,8.01,56.69,60
B1R1,3,9/12/20,688.9,Peo3G,51,47,7.61,56.5,60
B1R3,1,9/12/20,644.9,Peo3G,53,48,6.06,58.85,60
B1R3,2,9/12/20,637.7,Peo3G,53,51,8.01,58.83,60
B1R3,3,9/12/20,554.5,Peo3G,53,50,7.39,58.77,60
B1R4,1,9/12/20,523.4,Peo3G,54,49.5,5.95,59.62,60
B1R4,2,9/12/20,508.8,Peo3G,53,48,7.39,59.73,60
B1R4,3,9/12/20,516.4,Peo3G,54,52.5,7.8,59.5,60
B2R1,1,9/12/20,616.8,Peo3G,55,51,6.41,60.91,60
B2R1,2,9/12/20,833.2,Peo3G,55,48,7.05,60.99,60
B2R1,3,9/12/20,823.7,Peo3G,54,50,7.98,60.64,60
B2R2,1,9/12/20,932.1,Peo3G,56,50.5,6.9,62.53,60
B2R2,2,9/12/20,900.2,Peo3G,56,53,8.62,62.48,60
B2R2,3,9/12/20,915.1,Peo3G,56,52.5,6.53,62.52,60
B2R3,1,9/12/20,744.7,Peo3G,58,52,6.47,64.27,60
B2R3,2,9/12/20,788.9,Peo3G,58,49.5,9.14,64.42,60
B2R3,3,9/12/20,771.1,Peo3G,56,51.5,5.54,64.17,60
B3R1,1,9/12/20,537,Peo3G,55,50.5,5.11,61.64,60
B3R1,2,9/12/20,842.7,Peo3G,55,51,6.84,61.62,60
B3R1,3,9/12/20,887.4,Peo3G,54,53,6.49,61.45,60
B3R2,1,9/12/20,971.6,Peo3G,59,53,7.49,66.5,60
B3R2,2,9/12/20,931.6,Peo3G,59,53.5,12,66.45,60
B3R2,3,9/12/20,725.8,Peo3G,59,52,9.76,66.52,60
B3R3,1,9/12/20,910.3,Peo3G,52,50,6.09,57.3,60
B3R3,2,9/12/20,936,Peo3G,52,51.5,6.27,57.37,60
B3R3,3,9/12/20,920.7,Peo3G,52,51,5.96,57.29,60
B1R1,1,7/21/20,100.8,M3G,32,40,3.89,33.44,60
B1R1,2,7/21/20,59,M3G,32,41.5,3.55,33.22,60
B1R1,3,7/21/20,28,M3G,32,42.5,3.75,33.1,60
B1R3,1,7/21/20,54.8,M3G,30,44.5,3.38,31.44,59
B1R3,2,7/21/20,106.3,M3G,30,45.5,3.21,31.4,60
B1R3,3,7/21/20,160.6,M3G,30,41.5,3.33,31.56,60
B1R4,1,7/21/20,71,M3G,31,47,3.52,32.93,60
B1R4,2,7/21/20,18,M3G,31,42.5,2.91,32.86,60
B1R4,3,7/21/20,32.7,M3G,31,41,3.6,33.08,59
B2R1,1,7/21/20,38.6,M3G,33,45,3.71,34.67,60
B2R1,2,7/21/20,18,M3G,33,43,3.61,34.49,60
B2R1,3,7/21/20,52.6,M3G,33,43,3.79,34.33,60
B2R2,1,7/21/20,115.4,M3G,35,44,3.53,36.8,60
B2R2,2,7/21/20,38,M3G,35,43.5,3.9,36.76,60
B2R2,3,7/21/20,35.5,M3G,35,45,3.6,36.93,60
B2R3,1,7/21/20,50.1,M3G,32,43,3.96,33.21,60
B2R3,2,7/21/20,25.9,M3G,32,44,2.95,33.16,60
B2R3,3,7/21/20,70.2,M3G,32,43.5,3.1,33.27,60
B3R1,1,7/21/20,62,M3G,34,43,3.46,35.15,60
B3R1,2,7/21/20,116.3,M3G,33,47,3.55,34.98,60
B3R1,3,7/21/20,82.9,M3G,33,45,3.93,35.25,60
B3R2,1,7/21/20,57.7,M3G,35,46,3.49,37.22,60
B3R2,2,7/21/20,66.9,M3G,35,43,3.98,37.39,60
B3R2,3,7/21/20,76.5,M3G,37,45,3.89,37.1,59
B3R3,1,7/21/20,20.6,M3G,31,45,2.96,31.8,60
B3R3,2,7/21/20,23.7,M3G,30,48,3.69,31.89,60
B3R3,3,7/21/20,8.6,M3G,31,47,3.26,31.85,60
B1R1,1,8/3/20,3376.8,M3G,46,48,4.85,49.65,60
B1R1,2,8/3/20,919.5,M3G,45,52,3.75,49.58,60
B1R1,3,8/3/20,2109.4,M3G,45,52,4.25,49.49,59
B1R3,1,8/3/20,2534.3,M3G,44,56,4.37,47.24,60
B1R3,2,8/3/20,2861.7,M3G,44,53,3.99,47.25,60
B1R3,3,8/3/20,2430.6,M3G,44,55,3.85,47.09,60
B1R4,1,8/3/20,2348.7,M3G,46,53,3.53,48.77,60
B1R4,2,8/3/20,2949,M3G,45,56,3.95,48.72,60
B1R4,3,8/3/20,2753.4,M3G,46,54.5,4.31,48.79,60
B2R1,1,8/3/20,3821,M3G,46,53,5.25,50.01,60
B2R1,2,8/3/20,3664.2,M3G,46,52,3.85,49.96,60
B2R1,3,8/3/20,3257.8,M3G,46,58,4.67,49.98,60
B2R2,1,8/3/20,4306.4,M3G,49,54,4.65,53.73,60
B2R2,2,8/3/20,4604.1,M3G,49,55.5,3.76,53.77,60
B2R2,3,8/3/20,4484.2,M3G,50,51,3.95,53.59,60
B2R3,1,8/3/20,3188.6,M3G,46,56,4.01,50.3,60
B2R3,2,8/3/20,2801,M3G,46,58,4.42,50.38,60
B2R3,3,8/3/20,3355,M3G,46,54.5,3.43,50.37,60
B3R1,1,8/3/20,5054.6,M3G,51,54,4.15,54.99,60
B3R1,2,8/3/20,4894.7,M3G,52,56.5,3.94,54.87,60
B3R1,3,8/3/20,4098.9,M3G,49,55,4.29,54.86,60
B3R2,1,8/3/20,3884.1,M3G,48,55,4.91,51.74,60
B3R2,2,8/3/20,3760.5,M3G,48,53,3.76,51.64,60
B3R2,3,8/3/20,3834.1,M3G,48,57.5,3.89,51.75,60
B3R3,1,8/3/20,3461.8,M3G,44,56,4.13,47.9,60
B3R3,2,8/3/20,3147.3,M3G,44,53,3.87,47.99,60
B3R3,3,8/3/20,3231.5,M3G,44,55,4.3,47.91,60
B1R1,1,8/13/20,6912.4,M3G,56,52,5.27,61.59,60
B1R1,2,8/13/20,3782.1,M3G,56,47,5.53,61.59,60
B1R1,3,8/13/20,8629.4,M3G,56,46.5,5.87,61.66,60
B1R3,1,8/13/20,5193.7,M3G,57,54,5.67,62.36,60
B1R3,2,8/13/20,8710.1,M3G,57,45,5.72,62.31,60
B1R3,3,8/13/20,7887.1,M3G,57,46.5,6.73,62.39,60
B1R4,1,8/13/20,7834.4,M3G,56,48,5.62,63.11,60
B1R4,2,8/13/20,7001.6,M3G,57,56.5,5.85,63.16,60
B1R4,3,8/13/20,7728.9,M3G,58,50.5,6.14,63.08,60
B2R1,1,8/13/20,7860.8,M3G,57,47.5,5.92,63.06,60
B2R1,2,8/13/20,7501.6,M3G,58,49,6.5,63.04,60
B2R1,3,8/13/20,NA,M3G,57,49,6.83,63.09,60
B2R2,1,8/13/20,8402.6,M3G,59,52,6.01,65.13,60
B2R2,2,8/13/20,8604.6,M3G,59,48,6.83,65.12,60
B2R2,3,8/13/20,8716.6,M3G,60,52,6.59,65.13,60
B2R3,1,8/13/20,6649.3,M3G,58,53,5.51,63.58,60
B2R3,2,8/13/20,7019.6,M3G,58,51.5,5.69,63.64,60
B2R3,3,8/13/20,7384.3,M3G,58,47.5,5.88,63.59,60
B3R1,1,8/13/20,7921.7,M3G,60,53,5.68,65.6,60
B3R1,2,8/13/20,8147.3,M3G,60,47,5.7,65.66,60
B3R1,3,8/13/20,7310,M3G,60,50,5.64,65.73,60
B3R2,1,8/13/20,7646.1,M3G,58,49.5,5.85,64.13,60
B3R2,2,8/13/20,7947.6,M3G,59,48,6.35,64.18,60
B3R2,3,8/13/20,6676.9,M3G,59,53,6.52,64.14,60
B3R3,1,8/13/20,7000.4,M3G,52,49,5.58,57.53,60
B3R3,2,8/13/20,5967.9,M3G,52,48,5.38,57.58,60
B3R3,3,8/13/20,5820,M3G,52,49,6.25,57.49,60
B1R1,1,8/16/20,2519.7,M3G,55,49,3.37,60.69,60
B1R1,2,8/16/20,7287.2,M3G,54,54,4.93,60.41,60
B1R1,3,8/16/20,7652.3,M3G,55,53,7.19,60.49,60
B1R3,1,8/16/20,7727.4,M3G,56,51.5,4.78,62.62,60
B1R3,2,8/16/20,7746.1,M3G,56,52.5,5.21,62.44,60
B1R3,3,8/16/20,7642.2,M3G,56,52,6.07,62.21,60
B1R4,1,8/16/20,8197.6,M3G,56,49.5,5.17,61.96,60
B1R4,2,8/16/20,8194.3,M3G,56,49,6,61.83,60
B1R4,3,8/16/20,8123.3,M3G,56,50,5.09,61.92,60
B2R1,1,8/16/20,11056.8,M3G,56,50.5,7.67,61.9,60
B2R1,2,8/16/20,9701.1,M3G,56,52,4.94,62.1,60
B2R1,3,8/16/20,10402.7,M3G,56,50,6.18,62.1,60
B2R2,1,8/16/20,10212.3,M3G,58,51.5,5.58,65.7,60
B2R2,2,8/16/20,10688.2,M3G,59,52,7.64,65.9,60
B2R2,3,8/16/20,10860.3,M3G,60,51.5,5.84,65.7,60
B2R3,1,8/16/20,NA,M3G,NA,NA,NA,NA,NA
B2R3,2,8/16/20,9675.4,M3G,60,50,7.97,65.88,60
B2R3,3,8/16/20,9506.3,M3G,60,51,5.11,66.01,60
B3R1,1,8/16/20,8967,M3G,55,57,5.23,60.84,60
B3R1,2,8/16/20,9097.4,M3G,56,52.5,5.17,60.96,60
B3R1,3,8/16/20,11333.7,M3G,56,49,5.08,60.84,60
B3R2,1,8/16/20,8492.7,M3G,59,52.5,6.12,64.49,60
B3R2,2,8/16/20,9153.3,M3G,59,52,5.07,64.14,60
B3R2,3,8/16/20,9070.8,M3G,59,50,5.56,64.52,60
B3R3,1,8/16/20,9032.2,M3G,57,50,5.86,61.9,60
B3R3,2,8/16/20,8652.1,M3G,56,54,5.33,61.82,60
B3R3,3,8/16/20,8961,M3G,56,50.5,5.34,61.76,60
B1R1,1,8/22/20,7834.6,M3G,54,54,7.09,59.22,60
B1R1,2,8/22/20,9761,M3G,54,52,7.42,59.12,60
B1R1,3,8/22/20,8293.4,M3G,54,50.5,6.95,59.1,60
B1R3,1,8/22/20,8630.8,M3G,52,52,7.01,57.19,60
B1R3,2,8/22/20,7763.3,M3G,52,54,4.8,57.11,60
B1R3,3,8/22/20,8063.4,M3G,52,50,5.59,57.23,60
B1R4,1,8/22/20,7802.7,M3G,54,51,6.39,59.98,60
B1R4,2,8/22/20,4380.8,M3G,54,54,5.64,60.02,60
B1R4,3,8/22/20,7999.4,M3G,54,50,7.4,59.97,60
B2R1,1,8/22/20,8959.3,M3G,53,52,5.21,57.73,60
B2R1,2,8/22/20,10147.5,M3G,53,51,5.2,57.78,60
B2R1,3,8/22/20,8759.2,M3G,53,53,5.02,57.77,60
B2R2,1,8/22/20,9458.8,M3G,54,54,5.73,63.52,61
B2R2,2,8/22/20,9191.6,M3G,54,51.5,4.92,63.6,60
B2R2,3,8/22/20,9236.7,M3G,54,51.5,6.86,63.73,60
B2R3,1,8/22/20,8309.3,M3G,57,56,4.58,67.08,60
B2R3,2,8/22/20,8593.4,M3G,57,52,7.32,67.16,60
B2R3,3,8/22/20,8416.8,M3G,57,52,7.32,67.23,60
B3R1,1,8/22/20,8116.2,M3G,56,59,5.83,62.19,60
B3R1,2,8/22/20,10191.9,M3G,56,50.5,5.29,62.01,60
B3R1,3,8/22/20,8697.3,M3G,56,53,5.1,62.1,60
B3R2,1,8/22/20,8862.5,M3G,57,51.5,5.79,62.48,60
B3R2,2,8/22/20,7923.9,M3G,57,50,6.62,62.59,60
B3R2,3,8/22/20,8864.8,M3G,57,52.5,7.29,62.52,60
B3R3,1,8/22/20,8751.8,M3G,53,49.5,5.63,58.54,60
B3R3,2,8/22/20,8887,M3G,53,50.5,7.11,58.46,60
B3R3,3,8/22/20,7456.2,M3G,53,50,5.53,58.49,60
B1R1,1,8/27/20,10244.5,M3G,53,55,6.43,58.55,60
B1R1,2,8/27/20,10213.3,M3G,54,54.5,6.88,58.75,60
B1R1,3,8/27/20,9536.9,M3G,53,56,6.65,58.78,60
B1R3,1,8/27/20,11233.3,M3G,53,51,5.34,58.77,60
B1R3,2,8/27/20,11581.9,M3G,52,52,5.58,58.62,60
B1R3,3,8/27/20,9414.2,M3G,53,55,5.82,58.74,60
B1R4,1,8/27/20,9322.8,M3G,52,57.5,6.1,57.54,60
B1R4,2,8/27/20,10764,M3G,53,55,6.13,57.39,60
B1R4,3,8/27/20,10609.9,M3G,52,55,5.67,57.26,60
B2R1,1,8/27/20,12791.4,M3G,56,54,6.32,60.87,60
B2R1,2,8/27/20,12086.2,M3G,55,51.5,6.93,60.94,60
B2R1,3,8/27/20,11711.6,M3G,56,55,6.72,60.7,60
B2R2,1,8/27/20,11252.8,M3G,56,58,6.32,60.94,60
B2R2,2,8/27/20,10984.2,M3G,55,58,6.63,60.87,60
B2R2,3,8/27/20,12882.2,M3G,55,52,6.45,60.69,60
B2R3,1,8/27/20,10576.5,M3G,54,53,6.31,60.2,60
B2R3,2,8/27/20,10622.5,M3G,53,53,5.74,60.29,60
B2R3,3,8/27/20,10470.1,M3G,55,55,5.49,60.41,60
B3R1,1,8/27/20,10549.3,M3G,55,55,6.72,62.49,60
B3R1,2,8/27/20,11476,M3G,56,53,7.27,62.23,60
B3R1,3,8/27/20,10770.2,M3G,56,53,5.87,62.15,60
B3R2,1,8/27/20,11351.8,M3G,57,54,7.12,63.63,60
B3R2,2,8/27/20,10414.4,M3G,58,57,7.3,63.66,60
B3R2,3,8/27/20,11514,M3G,58,54,6.47,63.73,60
B3R3,1,8/27/20,10981.7,M3G,52,53,6.05,57.28,60
B3R3,2,8/27/20,10198.9,M3G,52,53,5.61,57.38,60
B3R3,3,8/27/20,10114.3,M3G,52,54.5,5.62,57.26,60
B1R1,1,9/4/20,8275.6,M3G,53,51,5.64,57.61,60
B1R1,2,9/4/20,8516.6,M3G,52,56,5.75,57.86,60
B1R1,3,9/4/20,10069.4,M3G,54,52,8.23,58.9,60
