date,block,Rep,short_name_antho,mAU,Extract_ini_vol,Extract_final_vol,dilution_factor,Skin_weight_aft,Berry_weight,Berry_numb
9/12/2020,B1R1,2,Pet3G,1124.4,51,48.5,0.95,8.01,56.69,60
9/12/2020,B1R1,2,P3G,855.1,51,48.5,0.95,8.01,56.69,60
9/12/2020,B1R1,2,M3G,8562.4,51,48.5,0.95,8.01,56.69,60
9/12/2020,B1R1,2,D3AG,329.9,51,48.5,0.95,8.01,56.69,60
9/12/2020,B1R1,2,C3AG,85.8,51,48.5,0.95,8.01,56.69,60
9/12/2020,B1R1,2,Pet3Ag,412.1,51,48.5,0.95,8.01,56.69,60
9/12/2020,B1R1,2,P3AG,452.6,51,48.5,0.95,8.01,56.69,60
9/12/2020,B1R1,2,M3AG,5466.1,51,48.5,0.95,8.01,56.69,60
9/12/2020,B1R1,2,P3CG,216,51,48.5,0.95,8.01,56.69,60
9/12/2020,B1R1,2,M3CG,1326.8,51,48.5,0.95,8.01,56.69,60
9/12/2020,B1R1,3,D3G,1533.5,51,47,0.92,7.61,56.5,60
9/12/2020,B1R1,3,C3G,121.6,51,47,0.92,7.61,56.5,60
9/12/2020,B1R1,3,Pet3G,1302.6,51,47,0.92,7.61,56.5,60
9/12/2020,B1R1,3,P3G,984.7,51,47,0.92,7.61,56.5,60
9/12/2020,B1R1,3,M3G,10061.3,51,47,0.92,7.61,56.5,60
9/12/2020,B1R1,3,D3AG,391.3,51,47,0.92,7.61,56.5,60
9/12/2020,B1R1,3,C3AG,92,51,47,0.92,7.61,56.5,60
9/12/2020,B1R1,3,Pet3Ag,503.3,51,47,0.92,7.61,56.5,60
9/12/2020,B1R1,3,P3AG,539.5,51,47,0.92,7.61,56.5,60
9/12/2020,B1R1,3,M3AG,6668.5,51,47,0.92,7.61,56.5,60
9/12/2020,B1R1,3,P3CG,272.1,51,47,0.92,7.61,56.5,60
9/12/2020,B1R1,3,M3CG,1681.6,51,47,0.92,7.61,56.5,60
9/12/2020,B1R3,1,D3G,1623.2,53,48,0.91,6.06,58.85,60
9/12/2020,B1R3,1,C3G,121,53,48,0.91,6.06,58.85,60
9/12/2020,B1R3,1,Pet3G,1356.8,53,48,0.91,6.06,58.85,60
9/12/2020,B1R3,1,P3G,880.5,53,48,0.91,6.06,58.85,60
9/12/2020,B1R3,1,M3G,10444.7,53,48,0.91,6.06,58.85,60
9/12/2020,B1R3,1,D3AG,414.5,53,48,0.91,6.06,58.85,60
9/12/2020,B1R3,1,C3AG,89.4,53,48,0.91,6.06,58.85,60
9/12/2020,B1R3,1,Pet3Ag,494.1,53,48,0.91,6.06,58.85,60
9/12/2020,B1R3,1,P3AG,457.7,53,48,0.91,6.06,58.85,60
9/12/2020,B1R3,1,M3AG,620.9,53,48,0.91,6.06,58.85,60
9/12/2020,B1R3,1,P3CG,228.4,53,48,0.91,6.06,58.85,60
9/12/2020,B1R3,1,M3CG,1511.6,53,48,0.91,6.06,58.85,60
9/12/2020,B1R3,2,D3G,1589.3,53,51,0.96,8.01,58.83,60
9/12/2020,B1R3,2,C3G,117.4,53,51,0.96,8.01,58.83,60
9/12/2020,B1R3,2,Pet3G,1319.7,53,51,0.96,8.01,58.83,60
9/12/2020,B1R3,2,P3G,885.4,53,51,0.96,8.01,58.83,60
9/12/2020,B1R3,2,M3G,10028,53,51,0.96,8.01,58.83,60
9/12/2020,B1R3,2,D3AG,412.6,53,51,0.96,8.01,58.83,60
9/12/2020,B1R3,2,C3AG,93.5,53,51,0.96,8.01,58.83,60
9/12/2020,B1R3,2,Pet3Ag,492.9,53,51,0.96,8.01,58.83,60
9/12/2020,B1R3,2,P3AG,458.4,53,51,0.96,8.01,58.83,60
9/12/2020,B1R3,2,M3AG,6351.8,53,51,0.96,8.01,58.83,60
9/12/2020,B1R3,2,P3CG,206.9,53,51,0.96,8.01,58.83,60
9/12/2020,B1R3,2,M3CG,1411.2,53,51,0.96,8.01,58.83,60
9/12/2020,B1R3,3,D3G,1320.8,53,50,0.94,7.39,58.77,60
9/12/2020,B1R3,3,C3G,92.5,53,50,0.94,7.39,58.77,60
9/12/2020,B1R3,3,Pet3G,1160.8,53,50,0.94,7.39,58.77,60
9/12/2020,B1R3,3,P3G,766.9,53,50,0.94,7.39,58.77,60
9/12/2020,B1R3,3,M3G,9170.4,53,50,0.94,7.39,58.77,60
9/12/2020,B1R3,3,D3AG,344.7,53,50,0.94,7.39,58.77,60
9/12/2020,B1R3,3,C3AG,85.3,53,50,0.94,7.39,58.77,60
9/12/2020,B1R3,3,Pet3Ag,422.6,53,50,0.94,7.39,58.77,60
9/12/2020,B1R3,3,P3AG,407.6,53,50,0.94,7.39,58.77,60
9/12/2020,B1R3,3,M3AG,5854.8,53,50,0.94,7.39,58.77,60
9/12/2020,B1R3,3,P3CG,193.1,53,50,0.94,7.39,58.77,60
9/12/2020,B1R3,3,M3CG,1242.4,53,50,0.94,7.39,58.77,60
9/12/2020,B1R4,1,D3G,1465.4,54,49.5,0.92,5.95,59.62,60
9/12/2020,B1R4,1,C3G,112.2,54,49.5,0.92,5.95,59.62,60
9/12/2020,B1R4,1,Pet3G,1223.6,54,49.5,0.92,5.95,59.62,60
9/12/2020,B1R4,1,P3G,813.7,54,49.5,0.92,5.95,59.62,60
9/12/2020,B1R4,1,M3G,9360.5,54,49.5,0.92,5.95,59.62,60
9/12/2020,B1R4,1,D3AG,380.5,54,49.5,0.92,5.95,59.62,60
9/12/2020,B1R4,1,C3AG,92.8,54,49.5,0.92,5.95,59.62,60
9/12/2020,B1R4,1,Pet3Ag,449.6,54,49.5,0.92,5.95,59.62,60
9/12/2020,B1R4,1,P3AG,424.8,54,49.5,0.92,5.95,59.62,60
9/12/2020,B1R4,1,M3AG,5903.7,54,49.5,0.92,5.95,59.62,60
9/12/2020,B1R4,1,P3CG,169.5,54,49.5,0.92,5.95,59.62,60
9/12/2020,B1R4,1,M3CG,1156,54,49.5,0.92,5.95,59.62,60
9/12/2020,B1R4,2,D3G,1606.6,53,48,0.91,7.39,59.73,60
9/12/2020,B1R4,2,C3G,110.5,53,48,0.91,7.39,59.73,60
9/12/2020,B1R4,2,Pet3G,1370.1,53,48,0.91,7.39,59.73,60
9/12/2020,B1R4,2,P3G,859.1,53,48,0.91,7.39,59.73,60
9/12/2020,B1R4,2,M3G,10356.8,53,48,0.91,7.39,59.73,60
9/12/2020,B1R4,2,D3AG,458,53,48,0.91,7.39,59.73,60
9/12/2020,B1R4,2,C3AG,101.5,53,48,0.91,7.39,59.73,60
9/12/2020,B1R4,2,Pet3Ag,519.5,53,48,0.91,7.39,59.73,60
9/12/2020,B1R4,2,P3AG,452.1,53,48,0.91,7.39,59.73,60
9/12/2020,B1R4,2,M3AG,6818.2,53,48,0.91,7.39,59.73,60
9/12/2020,B1R4,2,P3CG,222.8,53,48,0.91,7.39,59.73,60
9/12/2020,B1R4,2,M3CG,1602.4,53,48,0.91,7.39,59.73,60
9/12/2020,B1R4,3,D3G,1272.5,54,52.5,0.97,7.8,59.5,60
9/12/2020,B1R4,3,C3G,84.5,54,52.5,0.97,7.8,59.5,60
9/12/2020,B1R4,3,Pet3G,1128.7,54,52.5,0.97,7.8,59.5,60
9/12/2020,B1R4,3,P3G,729.7,54,52.5,0.97,7.8,59.5,60
9/12/2020,B1R4,3,M3G,8879.9,54,52.5,0.97,7.8,59.5,60
9/12/2020,B1R4,3,D3AG,349.7,54,52.5,0.97,7.8,59.5,60
9/12/2020,B1R4,3,C3AG,84.3,54,52.5,0.97,7.8,59.5,60
9/12/2020,B1R4,3,Pet3Ag,441,54,52.5,0.97,7.8,59.5,60
9/12/2020,B1R4,3,P3AG,412.9,54,52.5,0.97,7.8,59.5,60
9/12/2020,B1R4,3,M3AG,5866.6,54,52.5,0.97,7.8,59.5,60
9/12/2020,B1R4,3,P3CG,170.1,54,52.5,0.97,7.8,59.5,60
9/12/2020,B1R4,3,M3CG,1278.4,54,52.5,0.97,7.8,59.5,60
9/12/2020,B2R1,1,D3G,1777,55,51,0.93,6.41,60.91,60
9/12/2020,B2R1,1,C3G,135.9,55,51,0.93,6.41,60.91,60
9/12/2020,B2R1,1,Pet3G,1417.9,55,51,0.93,6.41,60.91,60
9/12/2020,B2R1,1,P3G,964.4,55,51,0.93,6.41,60.91,60
9/12/2020,B2R1,1,M3G,10822.6,55,51,0.93,6.41,60.91,60
9/12/2020,B2R1,1,D3AG,480.2,55,51,0.93,6.41,60.91,60
9/12/2020,B2R1,1,C3AG,110.6,55,51,0.93,6.41,60.91,60
9/12/2020,B2R1,1,Pet3Ag,519.9,55,51,0.93,6.41,60.91,60
9/12/2020,B2R1,1,P3AG,501.9,55,51,0.93,6.41,60.91,60
9/12/2020,B2R1,1,M3AG,6855.5,55,51,0.93,6.41,60.91,60
9/12/2020,B2R1,1,P3CG,247.4,55,51,0.93,6.41,60.91,60
9/12/2020,B2R1,1,M3CG,1656.3,55,51,0.93,6.41,60.91,60
9/12/2020,B2R1,2,D3G,1885,55,48,0.87,7.05,60.99,60
9/12/2020,B2R1,2,C3G,146,55,48,0.87,7.05,60.99,60
9/12/2020,B2R1,2,Pet3G,1501.7,55,48,0.87,7.05,60.99,60
9/12/2020,B2R1,2,P3G,994.8,55,48,0.87,7.05,60.99,60
9/12/2020,B2R1,2,M3G,11069,55,48,0.87,7.05,60.99,60
9/12/2020,B2R1,2,D3AG,499.7,55,48,0.87,7.05,60.99,60
9/12/2020,B2R1,2,C3AG,115.6,55,48,0.87,7.05,60.99,60
9/12/2020,B2R1,2,Pet3Ag,584.6,55,48,0.87,7.05,60.99,60
9/12/2020,B2R1,2,P3AG,524.7,55,48,0.87,7.05,60.99,60
9/12/2020,B2R1,2,M3AG,7321.8,55,48,0.87,7.05,60.99,60
9/12/2020,B2R1,2,P3CG,264.3,55,48,0.87,7.05,60.99,60
9/12/2020,B2R1,2,M3CG,1741.2,55,48,0.87,7.05,60.99,60
9/12/2020,B2R1,3,D3G,1784.8,54,50,0.93,7.98,60.64,60
9/12/2020,B2R1,3,C3G,135.5,54,50,0.93,7.98,60.64,60
9/12/2020,B2R1,3,Pet3G,1416.7,54,50,0.93,7.98,60.64,60
9/12/2020,B2R1,3,P3G,942.8,54,50,0.93,7.98,60.64,60
9/12/2020,B2R1,3,M3G,10409.4,54,50,0.93,7.98,60.64,60
9/12/2020,B2R1,3,D3AG,452.6,54,50,0.93,7.98,60.64,60
9/12/2020,B2R1,3,C3AG,140,54,50,0.93,7.98,60.64,60
9/12/2020,B2R1,3,Pet3Ag,542.3,54,50,0.93,7.98,60.64,60
9/12/2020,B2R1,3,P3AG,503.6,54,50,0.93,7.98,60.64,60
9/12/2020,B2R1,3,M3AG,6483.5,54,50,0.93,7.98,60.64,60
9/12/2020,B2R1,3,P3CG,207.4,54,50,0.93,7.98,60.64,60
9/12/2020,B2R1,3,M3CG,1390.4,54,50,0.93,7.98,60.64,60
9/12/2020,B2R2,1,D3G,2271.8,56,50.5,0.9,6.9,62.53,60
9/12/2020,B2R2,1,C3G,194.3,56,50.5,0.9,6.9,62.53,60
9/12/2020,B2R2,1,Pet3G,1846.4,56,50.5,0.9,6.9,62.53,60
9/12/2020,B2R2,1,P3G,1205,56,50.5,0.9,6.9,62.53,60
9/12/2020,B2R2,1,M3G,12117.7,56,50.5,0.9,6.9,62.53,60
9/12/2020,B2R2,1,D3AG,605.1,56,50.5,0.9,6.9,62.53,60
9/12/2020,B2R2,1,C3AG,147.8,56,50.5,0.9,6.9,62.53,60
9/12/2020,B2R2,1,Pet3Ag,693.9,56,50.5,0.9,6.9,62.53,60
9/12/2020,B2R2,1,P3AG,603.7,56,50.5,0.9,6.9,62.53,60
9/12/2020,B2R2,1,M3AG,7305.1,56,50.5,0.9,6.9,62.53,60
9/12/2020,B2R2,1,P3CG,319.7,56,50.5,0.9,6.9,62.53,60
9/12/2020,B2R2,1,M3CG,2023.9,56,50.5,0.9,6.9,62.53,60
9/12/2020,B2R2,2,D3G,2016.5,56,53,0.95,8.62,62.48,60
9/12/2020,B2R2,2,C3G,181,56,53,0.95,8.62,62.48,60
9/12/2020,B2R2,2,Pet3G,1624.8,56,53,0.95,8.62,62.48,60
9/12/2020,B2R2,2,P3G,1112.8,56,53,0.95,8.62,62.48,60
9/12/2020,B2R2,2,M3G,11087.9,56,53,0.95,8.62,62.48,60
9/12/2020,B2R2,2,D3AG,554.9,56,53,0.95,8.62,62.48,60
9/12/2020,B2R2,2,C3AG,136,56,53,0.95,8.62,62.48,60
9/12/2020,B2R2,2,Pet3Ag,629.2,56,53,0.95,8.62,62.48,60
9/12/2020,B2R2,2,P3AG,569.6,56,53,0.95,8.62,62.48,60
9/12/2020,B2R2,2,M3AG,6800.9,56,53,0.95,8.62,62.48,60
9/12/2020,B2R2,2,P3CG,286.3,56,53,0.95,8.62,62.48,60
9/12/2020,B2R2,2,M3CG,1764.5,56,53,0.95,8.62,62.48,60
9/12/2020,B2R2,3,D3G,1831,56,52.5,0.94,6.53,62.52,60
9/12/2020,B2R2,3,C3G,179.5,56,52.5,0.94,6.53,62.52,60
9/12/2020,B2R2,3,Pet3G,1480.1,56,52.5,0.94,6.53,62.52,60
9/12/2020,B2R2,3,P3G,1046.9,56,52.5,0.94,6.53,62.52,60
9/12/2020,B2R2,3,M3G,9810,56,52.5,0.94,6.53,62.52,60
9/12/2020,B2R2,3,D3AG,466.9,56,52.5,0.94,6.53,62.52,60
9/12/2020,B2R2,3,C3AG,114.9,56,52.5,0.94,6.53,62.52,60
9/12/2020,B2R2,3,Pet3Ag,513.1,56,52.5,0.94,6.53,62.52,60
9/12/2020,B2R2,3,P3AG,482,56,52.5,0.94,6.53,62.52,60
9/12/2020,B2R2,3,M3AG,5695.5,56,52.5,0.94,6.53,62.52,60
9/12/2020,B2R2,3,P3CG,210.3,56,52.5,0.94,6.53,62.52,60
9/12/2020,B2R2,3,M3CG,1267.1,56,52.5,0.94,6.53,62.52,60
9/12/2020,B2R3,1,D3G,1402.1,58,52,0.9,6.47,64.27,60
9/12/2020,B2R3,1,C3G,102.9,58,52,0.9,6.47,64.27,60
9/12/2020,B2R3,1,Pet3G,1250.4,58,52,0.9,6.47,64.27,60
9/12/2020,B2R3,1,P3G,892,58,52,0.9,6.47,64.27,60
9/12/2020,B2R3,1,M3G,10273.8,58,52,0.9,6.47,64.27,60
9/12/2020,B2R3,1,D3AG,367.3,58,52,0.9,6.47,64.27,60
9/12/2020,B2R3,1,C3AG,100.7,58,52,0.9,6.47,64.27,60
9/12/2020,B2R3,1,Pet3Ag,459.5,58,52,0.9,6.47,64.27,60
9/12/2020,B2R3,1,P3AG,470.3,58,52,0.9,6.47,64.27,60
9/12/2020,B2R3,1,M3AG,6605.9,58,52,0.9,6.47,64.27,60
9/12/2020,B2R3,1,P3CG,240.5,58,52,0.9,6.47,64.27,60
9/12/2020,B2R3,1,M3CG,1468.6,58,52,0.9,6.47,64.27,60
9/12/2020,B2R3,2,D3G,1776.9,58,49.5,0.85,9.14,64.42,60
9/12/2020,B2R3,2,C3G,152.3,58,49.5,0.85,9.14,64.42,60
9/12/2020,B2R3,2,Pet3G,1492.7,58,49.5,0.85,9.14,64.42,60
9/12/2020,B2R3,2,P3G,1041.8,58,49.5,0.85,9.14,64.42,60
9/12/2020,B2R3,2,M3G,10764.3,58,49.5,0.85,9.14,64.42,60
9/12/2020,B2R3,2,D3AG,477.5,58,49.5,0.85,9.14,64.42,60
9/12/2020,B2R3,2,C3AG,135.7,58,49.5,0.85,9.14,64.42,60
9/12/2020,B2R3,2,Pet3Ag,557.4,58,49.5,0.85,9.14,64.42,60
9/12/2020,B2R3,2,P3AG,540.1,58,49.5,0.85,9.14,64.42,60
9/12/2020,B2R3,2,M3AG,7001.7,58,49.5,0.85,9.14,64.42,60
9/12/2020,B2R3,2,P3CG,298.3,58,49.5,0.85,9.14,64.42,60
9/12/2020,B2R3,2,M3CG,1861.1,58,49.5,0.85,9.14,64.42,60
9/12/2020,B2R3,3,D3G,1429.4,56,51.5,0.92,5.54,64.17,60
9/12/2020,B2R3,3,C3G,120.8,56,51.5,0.92,5.54,64.17,60
9/12/2020,B2R3,3,Pet3G,1205,56,51.5,0.92,5.54,64.17,60
9/12/2020,B2R3,3,P3G,906,56,51.5,0.92,5.54,64.17,60
9/12/2020,B2R3,3,M3G,9345,56,51.5,0.92,5.54,64.17,60
9/12/2020,B2R3,3,D3AG,379,56,51.5,0.92,5.54,64.17,60
9/12/2020,B2R3,3,C3AG,99,56,51.5,0.92,5.54,64.17,60
9/12/2020,B2R3,3,Pet3Ag,436.8,56,51.5,0.92,5.54,64.17,60
9/12/2020,B2R3,3,P3AG,457.3,56,51.5,0.92,5.54,64.17,60
9/12/2020,B2R3,3,M3AG,6029.4,56,51.5,0.92,5.54,64.17,60
9/12/2020,B2R3,3,P3CG,203.5,56,51.5,0.92,5.54,64.17,60
9/12/2020,B2R3,3,M3CG,1236.7,56,51.5,0.92,5.54,64.17,60
9/12/2020,B3R1,1,D3G,1103.4,55,50.5,0.92,5.11,61.64,60
9/12/2020,B3R1,1,C3G,106.5,55,50.5,0.92,5.11,61.64,60
9/12/2020,B3R1,1,Pet3G,920,55,50.5,0.92,5.11,61.64,60
9/12/2020,B3R1,1,P3G,687.3,55,50.5,0.92,5.11,61.64,60
9/12/2020,B3R1,1,M3G,6926.2,55,50.5,0.92,5.11,61.64,60
9/12/2020,B3R1,1,D3AG,266,55,50.5,0.92,5.11,61.64,60
9/12/2020,B3R1,1,C3AG,61.8,55,50.5,0.92,5.11,61.64,60
9/12/2020,B3R1,1,Pet3Ag,314.9,55,50.5,0.92,5.11,61.64,60
9/12/2020,B3R1,1,P3AG,336.1,55,50.5,0.92,5.11,61.64,60
9/12/2020,B3R1,1,M3AG,4051.6,55,50.5,0.92,5.11,61.64,60
9/12/2020,B3R1,1,P3CG,129.1,55,50.5,0.92,5.11,61.64,60
9/12/2020,B3R1,1,M3CG,850.7,55,50.5,0.92,5.11,61.64,60
9/12/2020,B3R1,2,D3G,1652.7,55,51,0.93,6.84,61.62,60
9/12/2020,B3R1,2,C3G,148.4,55,51,0.93,6.84,61.62,60
9/12/2020,B3R1,2,Pet3G,1335.9,55,51,0.93,6.84,61.62,60
9/12/2020,B3R1,2,P3G,958.1,55,51,0.93,6.84,61.62,60
9/12/2020,B3R1,2,M3G,9980.1,55,51,0.93,6.84,61.62,60
9/12/2020,B3R1,2,D3AG,426.9,55,51,0.93,6.84,61.62,60
9/12/2020,B3R1,2,C3AG,105.5,55,51,0.93,6.84,61.62,60
9/12/2020,B3R1,2,Pet3Ag,467.4,55,51,0.93,6.84,61.62,60
9/12/2020,B3R1,2,P3AG,485.2,55,51,0.93,6.84,61.62,60
9/12/2020,B3R1,2,M3AG,6003.3,55,51,0.93,6.84,61.62,60
9/12/2020,B3R1,2,P3CG,200,55,51,0.93,6.84,61.62,60
9/12/2020,B3R1,2,M3CG,1326.5,55,51,0.93,6.84,61.62,60
9/12/2020,B3R1,3,D3G,1787.5,54,53,0.98,6.49,61.45,60
9/12/2020,B3R1,3,C3G,172,54,53,0.98,6.49,61.45,60
9/12/2020,B3R1,3,Pet3G,1432.1,54,53,0.98,6.49,61.45,60
9/12/2020,B3R1,3,P3G,995.7,54,53,0.98,6.49,61.45,60
9/12/2020,B3R1,3,M3G,9652,54,53,0.98,6.49,61.45,60
9/12/2020,B3R1,3,D3AG,462.6,54,53,0.98,6.49,61.45,60
9/12/2020,B3R1,3,C3AG,124,54,53,0.98,6.49,61.45,60
9/12/2020,B3R1,3,Pet3Ag,510.6,54,53,0.98,6.49,61.45,60
9/12/2020,B3R1,3,P3AG,471.6,54,53,0.98,6.49,61.45,60
9/12/2020,B3R1,3,M3AG,5583.8,54,53,0.98,6.49,61.45,60
9/12/2020,B3R1,3,P3CG,198.3,54,53,0.98,6.49,61.45,60
9/12/2020,B3R1,3,M3CG,1201.4,54,53,0.98,6.49,61.45,60
9/12/2020,B3R2,1,D3G,1886.9,59,53,0.9,7.49,66.5,60
9/12/2020,B3R2,1,C3G,183.1,59,53,0.9,7.49,66.5,60
9/12/2020,B3R2,1,Pet3G,1508.5,59,53,0.9,7.49,66.5,60
9/12/2020,B3R2,1,P3G,1104.6,59,53,0.9,7.49,66.5,60
9/12/2020,B3R2,1,M3G,10910.8,59,53,0.9,7.49,66.5,60
9/12/2020,B3R2,1,D3AG,491.2,59,53,0.9,7.49,66.5,60
9/12/2020,B3R2,1,C3AG,134.6,59,53,0.9,7.49,66.5,60
9/12/2020,B3R2,1,Pet3Ag,560,59,53,0.9,7.49,66.5,60
9/12/2020,B3R2,1,P3AG,545.9,59,53,0.9,7.49,66.5,60
9/12/2020,B3R2,1,M3AG,6634,59,53,0.9,7.49,66.5,60
9/12/2020,B3R2,1,P3CG,234.8,59,53,0.9,7.49,66.5,60
9/12/2020,B3R2,1,M3CG,1487.6,59,53,0.9,7.49,66.5,60
9/12/2020,B3R2,2,D3G,2130,59,53.5,0.91,12,66.45,60
9/12/2020,B3R2,2,C3G,204.7,59,53.5,0.91,12,66.45,60
9/12/2020,B3R2,2,Pet3G,1823.9,59,53.5,0.91,12,66.45,60
9/12/2020,B3R2,2,P3G,1311,59,53.5,0.91,12,66.45,60
9/12/2020,B3R2,2,M3G,13027.8,59,53.5,0.91,12,66.45,60
9/12/2020,B3R2,2,D3AG,576.7,59,53.5,0.91,12,66.45,60
9/12/2020,B3R2,2,C3AG,171.1,59,53.5,0.91,12,66.45,60
9/12/2020,B3R2,2,Pet3Ag,683.8,59,53.5,0.91,12,66.45,60
9/12/2020,B3R2,2,P3AG,671.9,59,53.5,0.91,12,66.45,60
9/12/2020,B3R2,2,M3AG,8275.6,59,53.5,0.91,12,66.45,60
9/12/2020,B3R2,2,P3CG,355.9,59,53.5,0.91,12,66.45,60
9/12/2020,B3R2,2,M3CG,2159.9,59,53.5,0.91,12,66.45,60
9/12/2020,B3R2,3,D3G,1542,59,52,0.88,9.76,66.52,60
9/12/2020,B3R2,3,C3G,152,59,52,0.88,9.76,66.52,60
9/12/2020,B3R2,3,Pet3G,1310.8,59,52,0.88,9.76,66.52,60
9/12/2020,B3R2,3,P3G,984.5,59,52,0.88,9.76,66.52,60
9/12/2020,B3R2,3,M3G,9659.4,59,52,0.88,9.76,66.52,60
9/12/2020,B3R2,3,D3AG,388.4,59,52,0.88,9.76,66.52,60
9/12/2020,B3R2,3,C3AG,93.7,59,52,0.88,9.76,66.52,60
9/12/2020,B3R2,3,Pet3Ag,457.8,59,52,0.88,9.76,66.52,60
9/12/2020,B3R2,3,P3AG,467.9,59,52,0.88,9.76,66.52,60
9/12/2020,B3R2,3,M3AG,5946,59,52,0.88,9.76,66.52,60
9/12/2020,B3R2,3,P3CG,209,59,52,0.88,9.76,66.52,60
9/12/2020,B3R2,3,M3CG,1305.1,59,52,0.88,9.76,66.52,60
9/12/2020,B3R3,1,D3G,2012.5,52,50,0.96,6.09,57.3,60
9/12/2020,B3R3,1,C3G,184.3,52,50,0.96,6.09,57.3,60
9/12/2020,B3R3,1,Pet3G,1549.8,52,50,0.96,6.09,57.3,60
9/12/2020,B3R3,1,P3G,1089.1,52,50,0.96,6.09,57.3,60
9/12/2020,B3R3,1,M3G,10099.5,52,50,0.96,6.09,57.3,60
9/12/2020,B3R3,1,D3AG,496.3,52,50,0.96,6.09,57.3,60
9/12/2020,B3R3,1,C3AG,114.5,52,50,0.96,6.09,57.3,60
9/12/2020,B3R3,1,Pet3Ag,579.6,52,50,0.96,6.09,57.3,60
9/12/2020,B3R3,1,P3AG,565.2,52,50,0.96,6.09,57.3,60
9/12/2020,B3R3,1,M3AG,6068.5,52,50,0.96,6.09,57.3,60
9/12/2020,B3R3,1,P3CG,232.4,52,50,0.96,6.09,57.3,60
9/12/2020,B3R3,1,M3CG,1456.4,52,50,0.96,6.09,57.3,60
9/12/2020,B3R3,2,D3G,2119.3,52,51.5,0.99,6.27,57.37,60
9/12/2020,B3R3,2,C3G,198.5,52,51.5,0.99,6.27,57.37,60
9/12/2020,B3R3,2,Pet3G,1621.5,52,51.5,0.99,6.27,57.37,60
9/12/2020,B3R3,2,P3G,1127.6,52,51.5,0.99,6.27,57.37,60
9/12/2020,B3R3,2,M3G,10085.9,52,51.5,0.99,6.27,57.37,60
9/12/2020,B3R3,2,D3AG,530,52,51.5,0.99,6.27,57.37,60
9/12/2020,B3R3,2,C3AG,126.7,52,51.5,0.99,6.27,57.37,60
9/12/2020,B3R3,2,Pet3Ag,594.1,52,51.5,0.99,6.27,57.37,60
9/12/2020,B3R3,2,P3AG,553.7,52,51.5,0.99,6.27,57.37,60
9/12/2020,B3R3,2,M3AG,5855.7,52,51.5,0.99,6.27,57.37,60
9/12/2020,B3R3,2,P3CG,237.5,52,51.5,0.99,6.27,57.37,60
9/12/2020,B3R3,2,M3CG,1340.1,52,51.5,0.99,6.27,57.37,60
9/12/2020,B3R3,3,D3G,2076.6,52,51,0.98,5.96,57.29,60
9/12/2020,B3R3,3,C3G,204.3,52,51,0.98,5.96,57.29,60
9/12/2020,B3R3,3,Pet3G,1620.8,52,51,0.98,5.96,57.29,60
9/12/2020,B3R3,3,P3G,1129.6,52,51,0.98,5.96,57.29,60
9/12/2020,B3R3,3,M3G,10027.9,52,51,0.98,5.96,57.29,60
9/12/2020,B3R3,3,D3AG,547.6,52,51,0.98,5.96,57.29,60
9/12/2020,B3R3,3,C3AG,132.5,52,51,0.98,5.96,57.29,60
9/12/2020,B3R3,3,Pet3Ag,586,52,51,0.98,5.96,57.29,60
9/12/2020,B3R3,3,P3AG,574.9,52,51,0.98,5.96,57.29,60
9/12/2020,B3R3,3,M3AG,5919.4,52,51,0.98,5.96,57.29,60
9/12/2020,B3R3,3,P3CG,237.2,52,51,0.98,5.96,57.29,60
9/12/2020,B3R3,3,M3CG,1370.4,52,51,0.98,5.96,57.29,60
