Year,Month,Day,Hour,Minute,DOY,Tair_C_sonic,Tair_C_hmp
2020,9,22,1,30,266,15.24,15.12
2020,9,22,2,30,266,14.48,14.32
2020,9,22,3,30,266,14.5,14.41
2020,9,22,4,30,266,13.62,13.55
2020,9,22,5,30,266,13.03,12.92
2020,9,22,6,30,266,14.24,14.12
2020,9,22,7,30,266,18.41,18.88
2020,9,22,8,30,266,21.24,21.39
2020,9,22,9,30,266,23.45,23.79
2020,9,22,10,30,266,25.36,25.61
2020,9,22,11,30,266,26.53,26.88
2020,9,22,12,30,266,27.95,28.46
2020,9,22,13,30,266,28.97,29.79
2020,9,22,14,30,266,29.61,30.66
2020,9,22,15,30,266,29.4,30.8
2020,9,22,16,30,266,28.69,30
2020,9,22,17,30,266,26.38,27.35
2020,9,22,18,30,266,22.32,22.82
2020,9,22,19,30,266,21.56,21.94
2020,9,22,20,30,266,18.31,18.8
2020,9,22,21,30,266,16.18,16.33
2020,9,22,22,30,266,15.25,15.41
2020,9,22,23,30,266,14.02,14.1
