SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1625088434,4669.4,20210630 14:27:13,14:27:13,B2R3,_NE,_5.9,_1,sbb,1625088426,0.002340982,8.687366428,388.4964839,193.3277833,19.47569911,39.13685087,0.07776797,2.939496162,0.07664279,0.048001481,313.9028309,42.04735813,40.62662581,7.665465916,61.69739555,4.778524216,7.745098757,2.886941699,-103.2373231,30.81554768,2.58732424,244.0683797,28,6,1,0,50834.96234,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-678-20210630-14_27_25,15354.5,930.35564,1226.93,0.241720685,0.5,1601.673388,8.687366428,193.5787942,1.002379924,0.00567777,1.956028461,DARK-679-20210630-14_27_27,-2.92,1229.85,0.241146774,0.661175946,0.583576273,0.825246889,-0.00075686,1.00075686,1899.986129,1601.673388,0.842992148,0.195984296,6,0.5,0: Broadleaf,2,1625088426,388.4964839,400.0085806,47.43457419,44.7596,389.3645161,47.01093871,500.1780323,100.5393226,0.199944032,40.82107742,40.62662581,999.9,0,0,10002.86194,0,1223.062903,1899.986129,0.899997839,0.100002258,0,931.1482581,4.99975,17494.90323,16542.80323,51.917,52.34854839,52.125,51.85874194,53.437,1705.484839,189.5012903,0,249.8,0,930.35564,-56.06784624,-1018.684617,17480.344,15,1625088233,14:23:53,1625088226,1625088233,3,0,-0.009,-0.872,0.424,400,45,0.21,0.05,8.693362785,-0.46203189,0.045711391,1,-11.51143333,-0.307648498,0.044392149,1,2.666475333,2.341866073,0.169790933,0,2,3,2/3,100,100,-0.868,0.4236,-0.880614905,0.000427084,-1.14438E-06,3.35372E-10,0.423633333,0,0,0,1,1993,1,25,3.5,3.3,2,492.606,484.505,39.3676,39.3179,30.0001,39.0937,39.0211,23.5035,0,100,-999.9,400,47.6156,98.3849,97.9779
35,1625088672,4907.4,20210630 14:31:11,14:31:11,B2R3,_NE,_5.9,_2,sbb,1625088664,0.001773698,9.008772464,388.4584,124.9755875,12.58738666,39.12504978,0.05801017,2.938316608,0.05738135,0.035919273,313.9017848,42.34506306,40.62719,7.665695937,60.76291344,4.74420662,7.807733947,2.921489317,-78.22010122,54.74984563,4.602083206,295.0336124,24,5,1,0,50777.26626,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-680-20210630-14_31_23,15281,983.52276,1248.77,0.2124068,0.5,1601.664931,9.008772464,170.1022615,1.000184181,0.00587847,1.904329861,DARK-681-20210630-14_31_25,-0.23,1249,0.212367686,0.655644914,0.50042727,0.817736861,-4.96629E-05,1.000049663,1899.975667,1601.664931,0.842992339,0.195984677,6,0.5,0: Broadleaf,2,1625088664,388.4584,400.0943333,47.10350333,45.07556667,389.3264,46.67984,500.0603,100.5186667,0.200097,40.97281,40.62719,999.9,0,0,9998.203667,0,88.51751667,1899.975667,0.899992133,0.10000784,0,984.5666333,4.99975,18821.92667,16542.66667,52.5,53.062,52.687,52.52893333,54,1705.463333,189.5123333,0,237,0,983.52276,-151.6053079,-2812.98462,18802.924,15,1625088233,14:23:53,1625088226,1625088233,3,0,-0.009,-0.872,0.424,400,45,0.21,0.05,9.023529421,-0.937830233,0.128847693,0,-11.63424,0.10072525,0.135869981,1,2.002359667,3.02982861,0.219546832,0,1,3,1/3,100,100,-0.868,0.4237,-0.880614905,0.000427084,-1.14438E-06,3.35372E-10,0.423633333,0,0,0,1,1993,1,25,7.4,7.3,2,497.417,482.792,39.7045,39.5956,30.0005,39.3043,39.2164,23.4917,0,100,-999.9,400,47.7263,98.3315,97.9207
36,1625088795,5030.4,20210630 14:33:14,14:33:14,B2R3,_NE,_5.9,_3,sbb,1625088787,0.002127115,9.17121772,388.0375806,165.2665596,16.64487628,39.08133343,0.070900334,2.938941975,0.069963643,0.043810404,313.9025487,42.39317471,40.6150871,7.660762903,60.87191882,4.787939915,7.865597155,2.872822989,-93.80576349,78.74065383,6.621283854,305.4587229,44,9,1,0,50772.01682,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-682-20210630-14_33_26,15338.5,879.22928,1123.76,0.217600484,0.5,1601.674212,9.17121772,174.262542,1.000044493,0.005979858,2.227415106,DARK-683-20210630-14_33_28,-0.05,1123.81,0.217590803,0.690145,0.603732541,0.86072352,-1.2374E-05,1.000012374,1899.987419,1601.674212,0.842992009,0.195984019,6,0.5,0: Broadleaf,2,1625088787,388.0375806,400.0298065,47.53933548,45.10889677,388.9054516,47.11569677,500.1549355,100.5152903,0.200040806,41.11204839,40.6150871,999.9,0,0,10002.09871,0,1511.973613,1899.987419,0.900002387,0.099997303,0,880.1428387,4.99975,16681.35484,16542.84516,52.50806452,53.058,52.69106452,52.57012903,54.016,1705.494194,189.4925806,0,121.8,0,879.22928,-81.82123067,-1515.176921,16664.196,15,1625088233,14:23:53,1625088226,1625088233,3,0,-0.009,-0.872,0.424,400,45,0.21,0.05,9.190276581,-0.973197614,0.074264464,0,-11.99546333,0.252683426,0.030600975,1,2.421627333,2.370946919,0.171441625,0,1,3,1/3,100,100,-0.867,0.4236,-0.880614905,0.000427084,-1.14438E-06,3.35372E-10,0.423633333,0,0,0,1,1993,1,25,9.5,9.4,2,470.647,483.014,39.7312,39.6456,29.9999,39.3612,39.2645,23.4935,0,100,-999.9,400,47.5029,98.3263,97.9231
37,1625089063,5298.9,20210630 14:37:43,14:37:43,B3R1,_NE,_5.5,_1,sbb,1625089055,0.002070485,8.637349997,388.6905333,175.3694949,17.65787161,39.13706622,0.06994625,2.937930086,0.069034115,0.043227282,313.898225,42.44581305,40.48001667,7.605895786,60.54306186,4.771610263,7.881349433,2.834285524,-91.30836787,106.0867724,8.919740039,337.5963696,35,7,1,0,50737.35125,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-686-20210630-14_37_55,15411.5,1093.373462,1482.92,0.262688843,0.5,1601.650201,8.637349997,210.3678187,0.998954765,0.005646624,1.445742184,DARK-687-20210630-14_37_57,1.55,1481.37,0.262963701,0.591378897,0.509749871,0.737220692,0.000372785,0.999627215,1899.958667,1601.650201,0.842992129,0.195984257,6,0.5,0: Broadleaf,2,1625089055,388.6905333,400.0168,47.38934,45.02339667,389.5733667,46.9942,500.1892333,100.4895667,0.199961033,41.1498,40.48001667,999.9,0,0,9998.899,0,1004.3897,1899.958667,0.899999267,0.100000733,0,1094.335667,4.99975,20449.36,16542.57,52.4412,52.80786667,52.63326667,52.333,53.9979,1705.461333,189.4973333,0,107.7,0,1093.373462,-251.3056412,-4630.116242,20431.75,15,1625088878,14:34:37,1625088869,1625088878,4,-0.015,-0.028,-0.886,0.395,400,45,0.33,0.25,8.64448092,-0.800993124,0.064408345,0,-11.32626333,0.190165962,0.038828173,1,2.365954333,2.056649166,0.149048823,0,1,3,1/3,100,100,-0.882,0.3951,-0.895264296,0.000427084,-1.14438E-06,3.35372E-10,0.395142857,0,0,0,1,1993,1,25,3.2,3.1,2,483.791,480.812,39.7797,39.8817,30,39.6007,39.5066,23.4936,0,100,-999.9,400,49.8659,98.2889,97.8707
38,1625089169,5404.4,20210630 14:39:28,14:39:28,B3R1,_NE,_5.5,_2,sbb,1625089161,0.003317889,12.34499046,383.6774516,178.5922021,17.98249035,38.6325718,0.10535231,2.938907429,0.103298325,0.06474266,313.9047983,42.26187114,41.2749129,7.933749688,61.79700937,4.905831781,7.938623294,3.027917907,-146.3188981,1.837931577,0.155170025,169.5790018,15,3,1,0,50742.35765,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-688-20210630-14_39_40,15369.7,811.15372,1084.82,0.252268837,0.5,1601.685639,12.34499046,202.0276869,1.001880496,0.007961336,2.34326432,DARK-689-20210630-14_39_42,-2.04,1086.86,0.251795337,0.700497123,0.747535114,0.874113653,-0.000633249,1.000633249,1900.000968,1601.685639,0.842992012,0.195984025,6,0.5,0: Broadleaf,2,1625089161,383.6774516,400.0130645,48.72202258,44.93592581,384.5586774,48.32688387,500.182871,100.4902258,0.200006677,41.2865129,41.2749129,999.9,0,0,10004.39677,0,1379.327419,1900.000968,0.900004194,0.099995819,0,811.9085484,4.99975,15285.5871,16542.97419,52.512,52.875,52.687,52.437,54.062,1705.506774,189.4941935,0,104.6000001,0,811.15372,-59.43076922,-1078.046154,15271.824,15,1625088878,14:34:37,1625088869,1625088878,4,-0.015,-0.028,-0.886,0.395,400,45,0.33,0.25,12.34982255,-0.383191498,0.037548532,1,-16.33219667,-0.972170857,0.07728766,1,3.773089667,3.609807964,0.262263972,0,2,3,2/3,100,100,-0.881,0.3952,-0.895264296,0.000427084,-1.14438E-06,3.35372E-10,0.395142857,0,0,0,1,1993,1,25,5,4.8,2,509.462,480.177,39.9163,39.9288,30.0003,39.6499,39.5607,23.4906,0,100,-999.9,400,47.6684,98.2788,97.8611
39,1625089854,6089.9,20210630 14:50:54,14:50:54,B3R1,_NE,_5.5,_3,sbb,1625089846,0.002844839,8.540532397,388.4294,233.4960417,23.50836759,39.10704888,0.098890545,2.937776192,0.097077775,0.060833712,313.9023406,42.63975915,40.37215667,7.562326697,59.56230354,4.792961529,8.046971396,2.769365168,-125.4573951,185.411286,15.61143103,389.4676625,44,9,1,0,50669.4973,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-690-20210630-14_51_06,15442.4,809.1743846,1017.41,0.204672271,0.5,1601.670261,8.540532397,163.9087449,0.365939002,0.005586106,2.564777228,DARK-691-20210630-14_51_08,645.1,372.31,0.55930707,0.875136665,0.697182747,0.897293644,0.445897693,0.554102307,1899.982333,1601.670261,0.842992186,0.195984372,6,0.5,0: Broadleaf,2,1625089846,388.4294,400.0011333,47.60592333,44.35545667,389.3119667,47.21078,500.1265333,100.4798333,0.200107167,41.54282,40.37215667,999.9,0,0,9998.991667,0,1731.080333,1899.982333,0.899996067,0.100003913,0,809.3718667,4.99975,15248.64667,16542.76333,52.562,53.05786667,52.75,52.67873333,54.125,1705.479,189.5033333,0,684.8000002,0,809.1743846,-27.21613677,-501.8461538,15245.43846,15,1625088878,14:34:37,1625088869,1625088878,4,-0.015,-0.028,-0.886,0.395,400,45,0.33,0.25,8.543095269,-0.249893745,0.032363977,1,-11.57182667,-0.236305228,0.037668474,1,3.250465333,1.532113014,0.110902882,0,2,3,2/3,100,100,-0.883,0.3952,-0.895264296,0.000427084,-1.14438E-06,3.35372E-10,0.395142857,0,0,0,1,1993,1,25,16.4,16.3,2,471.649,479.98,40.2502,40.3115,29.9999,40.0275,39.9392,23.4826,0,100,-999.9,400,49.1936,98.2155,97.805
40,1625089956,6191.9,20210630 14:52:36,14:52:36,B3R1,_NE,_5.8,_1,sbb,1625089948,0.004477945,12.82462386,382.522,231.6737292,23.32434909,38.5113871,0.154370286,2.937600542,0.150001099,0.094132941,313.9007548,42.24355587,41.07571613,7.850462879,62.52300183,5.037328386,8.056760294,2.813134493,-197.4773911,77.6201217,6.558617467,200.6021028,4,1,1,0,50660.88543,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-692-20210630-14_52_48,15407.3,805.72576,1048.9,0.231837392,0.5,1601.661322,12.82462386,185.6624915,0.387272381,0.008260917,2.457755744,DARK-693-20210630-14_52_50,642.69,406.21,0.598641688,0.863877486,0.736508789,0.886465311,0.477508658,0.522491342,1899.971613,1601.661322,0.842992238,0.195984476,6,0.5,0: Broadleaf,2,1625089948,382.522,399.962129,50.03426452,44.93102903,383.4029032,49.63912903,500.1409032,100.4775484,0.200025968,41.56582903,41.07571613,999.9,0,0,9998.219355,0,1190.533871,1899.971613,0.89999471,0.100005123,0,806.1707742,4.99975,15158.89032,16542.68065,52.625,53.25,52.812,52.756,54.21545161,1705.465484,189.5054839,0,101,0,805.72576,-37.89230775,-696.2769241,15151.184,15,1625088878,14:34:37,1625088869,1625088878,4,-0.015,-0.028,-0.886,0.395,400,45,0.33,0.25,12.82511902,-0.410645016,0.074817481,1,-17.44317333,-0.156013348,0.084597967,1,5.11112,1.599559689,0.116362911,0,2,3,2/3,100,100,-0.881,0.3951,-0.895264296,0.000427084,-1.14438E-06,3.35372E-10,0.395142857,0,0,0,1,1993,1,25,18.1,18,2,523.977,480.704,40.3248,40.3636,30.0006,40.1048,40.0278,23.4991,0,100,-999.9,400,47.5166,98.2143,97.7918
41,1625090068,6303.4,20210630 14:54:27,14:54:27,B3R1,_NE,_5.8,_2,sbb,1625090060,0.003338748,9.801977306,386.6899333,218.6743021,22.01551643,38.93085973,0.104710431,2.938105235,0.102680596,0.064354468,313.904943,42.68900393,41.42643333,7.99761384,60.75008634,4.934253667,8.122216714,3.063360173,-147.2387737,46.35286524,3.925399261,216.9444338,4,1,1,0,50650.16647,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-694-20210630-14_54_39,15280.4,991.54232,1226.84,0.19179166,0.5,1601.685741,9.801977306,153.5949834,0.39417528,0.006373625,1.956245313,DARK-695-20210630-14_54_41,743.25,483.59,0.486564404,0.832295853,0.463082733,0.825277837,0.364723709,0.635276291,1900.001,1601.685741,0.842992051,0.195984103,6,0.5,0: Broadleaf,2,1625090060,386.6899333,399.9976667,49.01063667,45.20162,387.5720333,48.61549,500.1469667,100.4772667,0.199933267,41.71906667,41.42643333,999.9,0,0,10001.12,0,1306.177267,1900.001,0.900001733,0.09999812,0,992.6172,4.99975,19008.27667,16542.95333,52.77893333,53.4958,52.937,52.9664,54.3624,1705.504333,189.4966667,0,110.5999999,0,991.54232,-158.4078464,-2957.269235,18988.148,15,1625088878,14:34:37,1625088869,1625088878,4,-0.015,-0.028,-0.886,0.395,400,45,0.33,0.25,9.817336175,-1.041513198,0.078972703,0,-13.31187333,0.617058954,0.052445362,1,3.796230667,1.504653704,0.109315871,0,1,3,1/3,100,100,-0.883,0.3951,-0.895264296,0.000427084,-1.14438E-06,3.35372E-10,0.395142857,0,0,0,1,1993,1,25,20,19.8,2,524.459,480.688,40.429,40.4216,29.9997,40.1424,40.0614,23.4903,0,100,-999.9,400,49.8977,98.2103,97.7907
42,1625090148,6384,20210630 14:55:48,14:55:48,B3R1,_NE,_5.8,_3,sbb,1625090140,0.00301094,10.83479721,385.6036129,186.0189702,18.72756646,38.82086478,0.095201122,2.937763208,0.093519844,0.058598486,313.9000329,42.77774241,41.32536129,7.954963883,60.57137952,4.920914201,8.124157382,3.034049683,-132.7824501,63.07229985,5.339451056,249.5293337,9,2,1,0,50639.94616,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-696-20210630-14_56_00,15297.8,1014.207192,1285.07,0.210776695,0.5,1601.658746,10.83479721,168.7961686,0.414506603,0.007018576,1.822289836,DARK-697-20210630-14_56_02,752.4,532.67,0.508500212,0.814687383,0.478267599,0.805254533,0.377236093,0.622763907,1899.96871,1601.658746,0.84299217,0.19598434,6,0.5,0: Broadleaf,2,1625090140,385.6036129,399.9941613,48.87892903,45.44346774,386.4853871,48.48379355,500.1543871,100.4755484,0.200024871,41.72359355,41.32536129,999.9,0,0,9999.344194,0,1661.782581,1899.96871,0.899997581,0.100002523,0,1018.688484,4.99975,19330.99355,16542.64194,52.86483871,53.61687097,53.032,53.06606452,54.437,1705.467742,189.5009677,0,80,0,1014.207192,-356.5183248,-6628.013676,19247.63846,15,1625088878,14:34:37,1625088869,1625088878,4,-0.015,-0.028,-0.886,0.395,400,45,0.33,0.25,10.83803198,-1.154585338,0.093653843,0,-14.3905129,0.307103226,0.058071906,1,3.435464516,2.518556129,0.189439872,0,1,3,1/3,100,100,-0.882,0.3952,-0.895264296,0.000427084,-1.14438E-06,3.35372E-10,0.395142857,0,0,0,1,1993,1,25,21.3,21.2,2,517.171,481.217,40.5098,40.3813,29.9999,40.1146,40.0377,23.4949,0,100,-999.9,400,48.8241,98.2348,97.8135
43,1625090405,6641,20210630 15:00:05,15:00:05,B3R1,_SE,_5.8,_1,sbb,1625090397,0.003771222,12.60014802,383.1563,208.0931904,20.95256354,38.57938218,0.127941417,2.938212355,0.124925081,0.078343258,313.9024256,42.26540102,41.27269667,7.932818857,63.70947013,5.089814743,7.9891023,2.843004113,-166.3108688,21.16342326,1.788178347,170.5431585,14,3,1,0,50703.74708,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-698-20210630-15_00_17,15444,767.06864,1026.56,0.252777587,0.5,1601.669551,12.60014802,202.4330823,0.403483479,0.008120723,2.533003429,DARK-699-20210630-15_00_19,612.36,414.2,0.626488073,0.862596534,0.842965478,0.894147272,0.500132865,0.499867135,1899.981333,1601.669551,0.842992256,0.195984512,6,0.5,0: Broadleaf,2,1625090397,383.1563,400.0044,50.55017667,46.25501333,384.0373,50.15503,500.1792,100.4884,0.199967067,41.4063,41.27269667,999.9,0,0,10000.62167,0,1404.902667,1899.981333,0.899996067,0.100003913,0,767.7822,4.99975,14386.08,16542.77,52.8037,53.3183,52.9958,52.8729,54.3519,1705.473667,189.5076667,0,256.3,0,767.06864,-53.03676915,-952.4538447,14373.028,15,1625088878,14:34:37,1625088869,1625088878,4,-0.015,-0.028,-0.886,0.395,400,45,0.33,0.25,12.60616615,-0.671865614,0.053639883,0,-16.84829355,0.244093548,0.032597971,1,4.288653871,1.351361613,0.101614206,0,1,3,1/3,100,100,-0.881,0.3952,-0.895264296,0.000427084,-1.14438E-06,3.35372E-10,0.395142857,0,0,0,1,1993,1,25,25.6,25.5,2,510.917,484.162,40.237,40.0992,29.9996,39.8863,39.8127,23.5013,0,100,-999.9,400,48.7956,98.2676,97.8587
44,1625090516,6751.5,20210630 15:01:55,15:01:55,B3R1,_SE,_5.8,_2,sbb,1625090508,0.001932377,7.152423089,390.5216667,175.1852313,17.63924735,39.32128423,0.057739872,2.937531886,0.057116701,0.035753367,313.9001981,42.80609097,41.63215333,8.085034846,61.08866508,4.898135844,8.018076411,3.186899002,-85.21782622,-24.92610188,-2.110893865,201.6453762,35,7,1,0,50673.89452,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-700-20210630-15_02_07,15397.4,975.11888,1239.56,0.213334667,0.5,1601.658298,7.152423089,170.8446199,0.395406435,0.004719477,1.925909194,DARK-701-20210630-15_02_09,749.43,490.13,0.539532614,0.829662787,0.5077287,0.820903864,0.41465911,0.58534089,1899.968,1601.658298,0.842992249,0.195984498,6,0.5,0: Broadleaf,2,1625090508,390.5216667,400.007,48.64612667,46.44080667,391.4050333,48.25099,500.1653333,100.4891,0.200023267,41.47476,41.63215333,999.9,0,0,9996.679333,0,1506.805333,1899.968,0.899995267,0.100004627,0,976.0375667,4.99975,18371.7,16542.64333,52.7164,53.25,52.92046667,52.8414,54.2748,1705.463,189.506,0,109.3999999,0,975.11888,-176.7265387,-3299.98462,18355.028,15,1625088878,14:34:37,1625088869,1625088878,4,-0.015,-0.028,-0.886,0.395,400,45,0.33,0.25,7.174302118,-1.578413855,0.11986894,0,-9.495622903,1.165361129,0.098420582,0,2.183429355,1.728553065,0.129539074,0,0,3,0/3,100,100,-0.883,0.3952,-0.895264296,0.000427084,-1.14438E-06,3.35372E-10,0.395142857,0,0,0,1,1993,1,25,27.4,27.3,2,482.994,483.134,40.2592,40.0395,29.9999,39.8213,39.7566,23.5054,0,100,-999.9,400,50.3828,98.2813,97.8689
45,1625090625,6861,20210630 15:03:45,15:03:45,B3R1,_SE,_5.8,_3,sbb,1625090617,0.001681059,6.747359735,391.1028065,168.9548128,17.01136715,39.37853752,0.052428889,2.936981583,0.051914439,0.032492325,313.9029359,43.04487515,41.43736452,8.00223838,61.19004797,4.951625312,8.092206946,3.050613068,-74.13471822,33.5013728,2.837352883,276.1069434,0,0,1,0,50630.55927,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-702-20210630-15_03_57,15338.9,1233.1596,1441.69,0.144643023,0.5,1601.67588,6.747359735,115.8356207,0.441911923,0.004466526,1.515686451,DARK-703-20210630-15_03_59,804.59,637.1,0.327311882,0.774258127,0.288439134,0.751398277,0.213558624,0.786441376,1899.989355,1601.67588,0.842992028,0.195984056,6,0.5,0: Broadleaf,2,1625090617,391.1028065,399.9858065,49.17893548,47.26147419,391.9861613,48.78378065,500.1571613,100.485871,0.200027645,41.64894516,41.43736452,999.9,0,0,9993.869355,0,1176.884161,1899.989355,0.900001935,0.099997768,0,1239.486774,4.99975,23603.18387,16542.84194,52.74593548,53.435,52.937,52.937,54.312,1705.493871,189.493871,0,108.5999999,0,1233.1596,-439.7784622,-8357.407705,23483.06,15,1625088878,14:34:37,1625088869,1625088878,4,-0.015,-0.028,-0.886,0.395,400,45,0.33,0.25,6.749916966,-0.804274243,0.062137863,0,-8.883025161,0.221235,0.030252763,1,1.917450968,1.74962371,0.1318059,0,1,3,1/3,100,100,-0.884,0.3951,-0.895264296,0.000427084,-1.14438E-06,3.35372E-10,0.395142857,0,0,0,1,1993,1,25,29.3,29.1,2,529.526,483.792,40.3183,40.0313,30.0004,39.7973,39.7317,23.5151,0,100,-999.9,400,48.6388,98.2904,97.8779
